DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2023-11-11 00:00:00,18:00:00,3.199327072,433804.3402,45440.64,31360,76071.09,14080.64,145379.4697,243376.2977,45048.57275,71782.03,2264,28267.2,2025.06,14080.64,43514.83
2023-11-11 00:00:00,19:00:00,3.218824377,456063.6705,47796.13,33560,79654.15,14236.13,153847.3484,256392.7198,45823.60228,75103.59,2413,29290.34,2137.56,14236.13,45813.25
2023-11-11 00:00:00,20:00:00,3.247600508,482753.4447,51707.37,37040,82274.53,14667.37,167924.8811,267194.8054,47633.75826,77423.47,2601,30192.78,2250.06,14667.37,47230.69
2023-11-11 00:00:00,21:00:00,3.233489806,511660.8305,56439.9,41010,86368.16,15429.9,182497.8413,279270.5649,49892.42435,81298.69,2707,31348.93,2362.47,15429.9,49949.76
2023-11-11 00:00:00,22:00:00,3.223273992,536947.9054,59809.13,43690,90656.37,16119.13,192781.2132,292210.3197,51956.37251,85370.31,2811,32606.2,2475.06,16119.13,52764.11
2023-11-11 00:00:00,23:00:00,3.232119027,560762.6963,63211.35,46840,93914.22,16371.35,204306.6071,303541.9374,52914.15184,88450.66,2876,33352.91,2587.56,16371.35,55097.75
2023-11-11 00:00:00,23:59:00,3.196077313,584209.6297,67115.35,49900,98458.88,17215.35,214505.8475,314682.1927,55021.58957,92884.69,2876,35157.11,2698.19,17215.35,57727.58
2023-11-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12 00:00:00,01:00:00,2.682970614,25880.01504,3578.17,2260,4749.69,1318.17,9600.124963,12743.2787,3536.611375,4637.19,0,1500.39,112.5,1318.17,3136.8
2023-11-12 00:00:00,02:00:00,2.716466535,50313.71404,8697.61,6730,7856.53,1967.61,23626.7665,21342.00082,5344.946718,7631.44,0,2880.08,225.09,1967.61,4751.36
2023-11-12 00:00:00,03:00:00,2.793872899,70100.39439,11023.79,8540,11583.18,2483.79,30799.06813,32361.93269,6939.393569,11245.59,0,4466.38,337.59,2483.79,6779.21
2023-11-12 00:00:00,04:00:00,2.836240879,92710.61642,14094.02,11410,15909.81,2684.02,39974.03568,45124.0535,7612.527245,15459.72,0,6351.62,450.09,2684.02,9108.1
2023-11-12 00:00:00,05:00:00,2.883862321,116910.5961,17315.84,14290,20197.91,3025.84,49936.49853,58247.99161,8726.105966,19600.41,35,7948.67,562.5,3025.84,11651.74
2023-11-12 00:00:00,06:00:00,2.836899139,140565.0615,22114.56,18890,24209.72,3224.56,62736.77622,68680.53382,9147.751487,23425.69,109,9430.06,675.03,3224.56,13995.63
2023-11-12 00:00:00,07:00:00,2.82761173,168267.9223,26045.38,22180,29598.09,3865.38,73646.222,83691.90647,10929.79383,28535.53,275,11317.12,787.56,3865.38,17218.41
2023-11-12 00:00:00,08:00:00,2.811088584,189621.5026,28671.84,24210,34321.15,4461.84,80599.08212,96479.79297,12542.62749,33015.09,406,13010.8,900.06,4461.84,20004.29
2023-11-12 00:00:00,09:00:00,2.833171555,219651.2575,33480.7,28470,39037,5010.7,94856.56687,110598.518,14196.17271,37437.47,587,14497.51,1012.53,5010.7,22939.96
2023-11-12 00:00:00,10:00:00,2.842389173,252569.2161,39498.05,33930,43791.97,5568.05,112268.8297,124473.8214,15826.56503,41886.94,780,15976.74,1125.03,5568.05,25910.2
2023-11-12 00:00:00,11:00:00,2.834900447,277290.4859,43180.38,36610,48062.37,6570.38,122412.0785,136252.0342,18626.3732,45893.84,931,17507.49,1237.53,6570.38,28386.35
2023-11-12 00:00:00,12:00:00,2.83706549,307989.9855,49123.41,41600,51912.53,7523.41,139366.3313,147279.2474,21344.40688,49435.5,1127,19025.59,1350.03,7523.41,30409.91
2023-11-12 00:00:00,13:00:00,2.835120468,341983.7981,55341.98,47030,56970.12,8311.98,156901.1802,161517.1533,23565.46463,54202.59,1305,20523.37,1462.53,8311.98,33679.22
2023-11-12 00:00:00,14:00:00,2.850751584,367501.4475,58502.97,49620,61527.94,8882.97,166777.4344,175400.8724,25323.14079,58476.91,1476,22023.48,1575.03,8882.97,36453.43
2023-11-12 00:00:00,15:00:00,2.880540667,395983.1438,62499.09,53520,65990.16,8979.09,180031.1704,190087.3395,25864.6339,62638.63,1664,23523.99,1687.53,8979.09,39114.64
2023-11-12 00:00:00,16:00:00,2.878650524,427172.3357,68762.16,59610,70478.94,9152.16,197942.2279,202884.2376,26345.87018,66823.91,1855,24987.69,1800.03,9152.16,41836.22
2023-11-12 00:00:00,17:00:00,2.879132313,455047.8122,72892.57,63190,75455.19,9702.57,209867.3537,217245.4757,27934.98281,71509.66,2033,26540.24,1912.53,9702.57,44969.42
2023-11-12 00:00:00,18:00:00,2.884140906,479328.327,76527.48,66660,79799.53,9867.48,220716.0355,230153.0888,28459.20271,75581.53,2193,28004.78,2025,9867.48,47576.75
2023-11-12 00:00:00,19:00:00,2.87164571,507615.2699,81674.58,71240,84658.91,10434.58,234540.4573,243110.3957,29964.41689,80175.38,2346,29376.37,2137.53,10434.58,50799.01
2023-11-12 00:00:00,20:00:00,2.859989916,541889.8112,89344.05,78080,88864.53,11264.05,255523.0821,254151.6597,32215.06942,84118.53,2496,30833.59,2250,11264.05,53284.94
2023-11-12 00:00:00,21:00:00,2.828248939,565930.0955,94063.96,81560,93531.19,12503.96,266036.295,264529.4889,35364.3116,88671.69,2497,32337.07,2362.5,12503.96,56334.62
2023-11-12 00:00:00,22:00:00,2.799914689,587041.7613,97852.16,84160,98119.84,13692.16,273977.7001,274727.1813,38336.87991,93147.81,2497,33917.63,2475.03,13692.16,59230.18
2023-11-12 00:00:00,23:00:00,2.786346835,614482.959,104155.07,90020,102243.41,14135.07,290212.1496,284885.6018,39385.20755,97158.91,2497,35327.58,2587.5,14135.07,61831.33
2023-11-12 00:00:00,23:59:00,2.776808069,639166.8477,109245.43,94630,106319.56,14615.43,303353.5916,295229.0121,40584.24396,101124.44,2497,36635,2698.12,14615.43,64489.44
2023-11-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13 00:00:00,01:00:00,2.445487935,24533.77079,5383.13,5110,4376,273.13,13164.37947,10701.4552,667.9361196,4263.5,0,1418.83,112.5,273.13,2844.67
2023-11-13 00:00:00,02:00:00,2.513972088,50090.69274,10682.38,10190,8750.16,492.38,26855.20515,21997.65801,1237.829577,8525.16,0,2785.36,225,492.38,5739.8
2023-11-13 00:00:00,03:00:00,2.646484729,71973.26939,12896.26,12040,13443.28,856.26,34129.75515,35577.43523,2266.079014,13105.75,0,4340.25,337.53,856.26,8765.5
2023-11-13 00:00:00,04:00:00,2.762008818,88180.14211,13300.89,12190,17514.31,1110.89,36737.17547,48374.67867,3068.287976,17064.31,0,5762.09,450,1110.89,11302.22
2023-11-13 00:00:00,05:00:00,2.843307057,104984.4216,13720.58,12330,21812.19,1390.58,39011.82194,62018.75375,3953.845927,21249.69,0,7044.07,562.5,1390.58,14205.62
2023-11-13 00:00:00,06:00:00,2.890326341,117089.6636,14137.83,12470,24705.22,1667.83,40862.94245,71406.14813,4820.572981,24030.25,0,8371.8,674.97,1667.83,15658.45
2023-11-13 00:00:00,07:00:00,2.924372136,128714.017,14516.68,12660,27640.88,1856.68,42452.1745,80832.21928,5429.623257,26853.38,0,9629.03,787.5,1856.68,17224.35
2023-11-13 00:00:00,08:00:00,2.995433208,136685.0321,14839.24,12820,28772.66,2019.24,44449.95228,86186.58125,6048.498552,27872.66,0,9667.8,900,2019.24,18204.86
2023-11-13 00:00:00,09:00:00,3.03910289,147398.7391,15240.23,13010,31030.28,2230.23,46316.62703,94304.21362,6777.898438,30017.78,0,9667.8,1012.5,2230.23,20349.98
2023-11-13 00:00:00,10:00:00,3.081439937,156841.4718,15706.05,13230,32716.66,2476.05,48397.24972,100814.4227,7629.799356,31591.66,0,9667.8,1125,2476.05,21923.86
2023-11-13 00:00:00,11:00:00,2.942036644,157588.1628,16413.45,13440,34177.41,2973.45,48288.97135,100551.1926,8747.998858,32952.22,0,9667.8,1225.19,2973.45,23284.42
2023-11-13 00:00:00,12:00:00,2.733338514,158528.9598,18353.63,13670,34961.03,4683.63,50166.68375,95560.32979,12801.94627,33735.84,0,9667.8,1225.19,4683.63,24068.04
2023-11-13 00:00:00,13:00:00,2.874160571,171026.1775,19096.95,13720,35030.84,5376.95,54887.70072,100684.2591,15454.21768,33735.84,0,9667.8,1295,5376.95,24068.04
2023-11-13 00:00:00,14:00:00,2.942031104,175863.5573,19191.45,13750,35143.34,5441.45,56461.84282,103392.7994,16008.91515,33735.84,0,9667.8,1407.5,5441.45,24068.04
2023-11-13 00:00:00,15:00:00,2.997708371,185332.1809,20183.89,13800,35256.84,6383.89,60505.41601,105689.7244,19137.04049,33735.84,1,9667.8,1520,6383.89,24068.04
2023-11-13 00:00:00,16:00:00,3.099085069,196786.1996,20964.41,13800,35369.34,7164.41,64970.49002,109612.5935,22203.11606,33735.84,1,9667.8,1632.5,7164.41,24068.04
2023-11-13 00:00:00,17:00:00,3.209807987,206041.8116,21254.74,13800,35481.84,7454.74,68223.6342,113889.8934,23928.28399,33735.84,1,9667.8,1745,7454.74,24068.04
2023-11-13 00:00:00,18:00:00,3.314838481,215487.2411,21606.26,13800,35594.34,7806.26,71621.26208,117989.4879,25876.49104,33735.84,1,9667.8,1857.5,7806.26,24068.04
2023-11-13 00:00:00,19:00:00,3.345703415,220660.2145,22023.25,13800,35706.81,8223.25,73683.26273,119464.3961,27512.5556,33735.84,1,9667.8,1969.97,8223.25,24068.04
2023-11-13 00:00:00,20:00:00,3.397517556,225076.2289,22113.96,13800,35819.34,8313.96,75132.56733,121696.8365,28246.82506,33735.84,1,9667.8,2082.5,8313.96,24068.04
2023-11-13 00:00:00,21:00:00,3.425968168,229714.7287,22459.6,13800,35931.84,8659.6,76945.87466,123101.3401,29667.51395,33735.84,1,9667.8,2195,8659.6,24068.04
2023-11-13 00:00:00,22:00:00,3.469244755,235649.6642,22845.52,13810,36044.31,9035.52,79256.70044,125046.5334,31346.43037,33735.84,1,9667.8,2307.47,9035.52,24068.04
2023-11-13 00:00:00,23:00:00,3.52243889,240367.4961,22946.05,13810,36156.84,9136.05,80826.05889,127360.2594,32181.17782,33735.84,1,9667.8,2420,9136.05,24068.04
2023-11-13 00:00:00,23:59:00,3.545954361,245074.3451,23328.18,13810,36267.43,9518.18,82720.66162,128602.6516,33751.03188,33735.84,1,9667.8,2530.59,9518.18,24068.04
2023-11-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14 00:00:00,01:00:00,5.635346943,4656.205412,356.89,0,112.47,356.89,2011.198971,633.8074707,2011.198971,0,0,0,112.47,356.89,0
2023-11-14 00:00:00,02:00:00,8.324787615,9902.085124,482.25,0,224.97,482.25,4014.628827,1872.82747,4014.628827,0,0,0,224.97,482.25,0
2023-11-14 00:00:00,03:00:00,10.72538882,15128.58995,536.52,0,337.5,536.52,5754.385612,3619.818728,5754.385612,0,0,0,337.5,536.52,0
2023-11-14 00:00:00,04:00:00,11.30292005,19968.30371,663.34,10,449.97,653.34,7497.678988,5085.974936,7384.649788,0,0,0,449.97,653.34,0
2023-11-14 00:00:00,05:00:00,8.403459911,24690.96188,1192.86,10,562.47,1182.86,10024.15119,4726.694096,9940.11659,0,0,0,562.47,1182.86,0
2023-11-14 00:00:00,06:00:00,8.431846559,29353.61879,1408.17,10,674.94,1398.17,11873.47337,5690.990516,11789.1549,0,0,0,674.94,1398.17,0
2023-11-14 00:00:00,07:00:00,7.528226899,35766.90712,1986.8,10,787.44,1976.8,14957.0812,5928.026989,14881.79893,0,0,0,787.44,1976.8,0
2023-11-14 00:00:00,08:00:00,5.909745629,42781.35778,3174.59,10,899.94,3164.59,18761.01938,5318.416481,18701.92192,0,0,0,899.94,3164.59,0
2023-11-14 00:00:00,09:00:00,5.257455058,48557.01372,4116.7,10,1012.44,4106.7,21643.36524,5322.857799,21590.79069,0,0,0,1012.44,4106.7,0
2023-11-14 00:00:00,10:00:00,4.617109894,56453.91055,5556.12,10,1124.87,5546.12,25653.21662,5193.648406,25607.04552,0,0,0,1124.87,5546.12,0
2023-11-14 00:00:00,11:00:00,4.571269726,61682.74804,6133.08,10,1237.41,6123.08,28035.96293,5656.534872,27990.25023,0,0,0,1237.41,6123.08,0
2023-11-14 00:00:00,12:00:00,4.6564247,68313.66175,6665.45,10,1349.94,6655.45,31037.16602,6285.89396,30990.60177,0,0,0,1349.94,6655.45,0
2023-11-14 00:00:00,13:00:00,4.981300637,77828.28948,7085.84,10,1462.41,7075.84,35296.69931,7284.703865,35246.8863,0,0,0,1462.41,7075.84,0
2023-11-14 00:00:00,14:00:00,5.191596145,82255.28591,7139.53,10,1574.87,7129.53,37065.55643,8176.089021,37013.64046,0,0,0,1574.87,7129.53,0
2023-11-14 00:00:00,15:00:00,5.30982524,86340.04162,7291.53,10,1687.37,7281.53,38716.75003,8959.639815,38663.65178,0,0,0,1687.37,7281.53,0
2023-11-14 00:00:00,16:00:00,5.334581927,90695.84129,7605.81,10,1799.87,7595.81,40573.81657,9601.553973,40520.47075,0,0,0,1799.87,7595.81,0
2023-11-14 00:00:00,17:00:00,5.269315472,95433.99522,8104.45,10,1912.37,8094.45,42704.90378,10076.88083,42652.21062,0,0,0,1912.37,8094.45,0
2023-11-14 00:00:00,18:00:00,5.067035811,100217.2024,8881.7,10,2024.87,8871.7,45003.89197,10260.0888,44953.22161,0,0,0,2024.87,8871.7,0
2023-11-14 00:00:00,19:00:00,5.018680868,107682.6736,9844.5,370,2137.37,9474.5,49406.40381,10726.77793,47549.49189,0,0,0,2137.37,9474.5,0
2023-11-14 00:00:00,20:00:00,5.26744652,114580.0778,9941.31,380,2249.87,9561.31,52365.31876,11851.0699,50363.68909,0,0,0,2249.87,9561.31,0
2023-11-14 00:00:00,21:00:00,5.276731186,122797.9247,11224.61,1540,2362.37,9684.61,59229.24964,12465.59145,51103.08362,0,0,0,2362.37,9684.61,0
2023-11-14 00:00:00,22:00:00,5.369087514,128991.0926,11769.95,1990,2474.87,9779.95,63193.89158,13287.79361,52509.40743,0,0,0,2474.87,9779.95,0
2023-11-14 00:00:00,23:00:00,4.732451086,152331.6376,13868.37,3350,7802,10518.37,65631.38267,36922.58337,49777.67153,5213.63,1,1148.99,2587.37,10518.37,4064.64
2023-11-14 00:00:00,23:59:00,4.206599113,180538.1898,17335.41,5570,13817.03,11765.41,72923.12033,58122.70615,49492.36327,11115.06,4,2592.02,2697.97,11765.41,8523.04
2023-11-15 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15 00:00:00,01:00:00,2.870837613,23529.93054,2490.69,1590,4804.81,900.69,7150.366535,13793.82927,2585.73473,4692.31,0,1694.09,112.5,900.69,2998.22
2023-11-15 00:00:00,02:00:00,2.834473036,43015.67935,4985.73,3490,8694.44,1495.73,14131.91725,24644.15575,4239.606355,8469.44,0,3354.55,225,1495.73,5114.89
2023-11-15 00:00:00,03:00:00,2.719333482,67631.836,10242.59,7690,12075.56,2552.59,27853.01793,32837.47462,6941.343452,11738.06,0,5087.87,337.5,2552.59,6650.19
2023-11-15 00:00:00,04:00:00,2.746399594,86979.68356,11924.94,8840,16660.56,3084.94,32750.65038,45756.55522,8472.477964,16207.56,3,7647.52,450,3084.94,8560.04
2023-11-15 00:00:00,05:00:00,2.833092805,116229.0772,15351.13,11920,22243.25,3431.13,43491.17595,63017.19153,9720.709716,21622.75,58,10198.66,562.5,3431.13,11424.09
2023-11-15 00:00:00,06:00:00,2.868297428,148486.136,20260.83,16290,27536.38,3970.83,58114.08658,78982.52794,11389.52148,26697.38,164,12249.41,675,3970.83,14447.97
2023-11-15 00:00:00,07:00:00,2.958463622,175606.7382,22881.3,18820,32414.81,4061.3,67693.49367,95898.0362,12015.20831,31236.31,391,13692.13,787.5,4061.3,17544.18
2023-11-15 00:00:00,08:00:00,3.021599443,204299.796,26290.66,21900,36931.81,4390.66,79439.84361,111593.1365,13266.81581,35471.81,560,15273.39,900,4390.66,20198.42
2023-11-15 00:00:00,09:00:00,3.08446248,230447.0394,28671.36,24180,41549.5,4491.36,88435.73418,128157.8738,13853.43141,39799,738,16462.12,1012.5,4491.36,23336.88
2023-11-15 00:00:00,10:00:00,3.131225059,258958.7001,31834.27,27080,46113.5,4754.27,99680.26397,144391.7468,14886.68936,44061.5,927,17762.59,1125,4754.27,26298.91
2023-11-15 00:00:00,11:00:00,3.209980078,286454.2245,34477.72,29590,49873.19,4887.72,110672.7943,160091.9463,15689.48383,47504.69,1131,19049.21,1237.5,4887.72,28455.48
2023-11-15 00:00:00,12:00:00,3.256626136,312547.2032,36100.91,30910,54680.88,5190.91,117567.167,178075.183,16904.85318,52007.88,1323,20790.45,1350,5190.91,31217.43
2023-11-15 00:00:00,13:00:00,3.286352649,340206.3154,38414.69,32770,59461.56,5644.69,126244.2183,195411.6552,18550.44194,56497.06,1502,23153.49,1462.5,5644.69,33343.57
2023-11-15 00:00:00,14:00:00,3.287607703,373023.7725,42487.64,36180,64668.31,6307.64,139682.6925,212604.0341,20737.04585,61396.31,1697,25217.95,1575,6307.64,36178.36
2023-11-15 00:00:00,15:00:00,3.29374186,404740.7638,46813.22,39420,68675.31,7393.22,154190.6623,226198.7433,24351.35819,65119.81,1868,26707.01,1687.5,7393.22,38412.8
2023-11-15 00:00:00,16:00:00,3.288079979,432069.7551,49687.72,41220,73249.44,8467.72,163377.1974,240850.0172,27842.5406,69479.44,1970,28071.26,1800,8467.72,41408.18
2023-11-15 00:00:00,17:00:00,3.285037861,462168.626,53477.05,43760,77494.88,9717.05,175674.134,254573.6148,31920.87715,73426.38,2156,29455.98,1912.5,9717.05,43970.4
2023-11-15 00:00:00,18:00:00,3.308066053,493251.703,57491.88,47340,81462,10151.88,190186.9366,269481.6768,33583.0896,77089,2348,30662.76,2025,10151.88,46426.24
2023-11-15 00:00:00,19:00:00,3.326545708,519956.2592,59804.11,49310,86006.94,10494.11,198941.1055,286106.0172,34909.13658,81391.44,2478,32093.41,2137.5,10494.11,49298.03
2023-11-15 00:00:00,20:00:00,3.31774733,543175.8863,62339.86,51420,90458.56,10919.86,206827.9041,300118.6459,36229.33636,85594.56,2614,33575.16,2250,10919.86,52019.4
2023-11-15 00:00:00,21:00:00,3.32987484,573527.0201,66418.03,55040,94440.75,11378.03,221163.727,314475.8773,37887.41582,89358.25,2720,34905.27,2362.5,11378.03,54452.98
2023-11-15 00:00:00,22:00:00,3.309276959,601822.9237,70880.28,58990,99088.78,11890.28,234562.4775,327912.2166,39348.22964,93792.81,2821,36636.73,2474.97,11890.28,57156.08
2023-11-15 00:00:00,23:00:00,3.273277979,626774.8287,75089.73,62500,103802.85,12589.73,245789.5597,339775.5831,41209.68597,98394.38,2821,38714.41,2587.47,12589.73,59679.97
2023-11-15 00:00:00,23:59:00,3.268876392,655030.6578,80064.63,67330,107584.78,12734.63,261721.3789,351681.3475,41627.93137,102065.69,2821,39963.71,2698.09,12734.63,62101.98
2023-11-16 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16 00:00:00,01:00:00,3.148238862,21505.61966,2401.75,2280,4307.5,121.75,7561.282686,13561.0389,383.2980814,4195,0,1615.78,112.5,121.75,2579.22
2023-11-16 00:00:00,02:00:00,3.127161071,45363.13011,6037.77,5790,8220.63,247.77,18881.0793,25707.23411,774.8166985,7995.63,0,2985.48,225,247.77,5010.15
2023-11-16 00:00:00,03:00:00,3.115348211,71259.60268,11326.36,10980,11201,346.36,35285.55536,34895.01531,1079.032006,10863.5,0,4377.38,337.5,346.36,6486.12
2023-11-16 00:00:00,04:00:00,3.097333477,92304.09955,14122.67,13360,14915.81,762.67,43742.61858,46199.23765,2362.243323,14450.81,15,5710.09,450,762.67,8740.72
2023-11-16 00:00:00,05:00:00,3.063490842,117359.9753,18316.27,17070,18746.69,1246.27,56111.7254,57430.31312,3817.936731,18163.19,21,7056.66,562.5,1246.27,11106.53
2023-11-16 00:00:00,06:00:00,3.128096197,150046.1723,23227.58,21520,23032.09,1707.58,72658.10467,72046.59315,5341.474505,22119.06,238,8577.75,675.03,1707.58,13541.31
2023-11-16 00:00:00,07:00:00,3.219188772,174660.5636,25515.37,23640,26865.34,1875.37,82138.79262,86484.60089,6037.170047,25639.81,438,9997.13,787.53,1875.37,15642.68
2023-11-16 00:00:00,08:00:00,3.260439925,200363.5213,28010.97,25900,31330.97,2110.97,91328.08492,102152.7455,6882.690868,29834.94,596,11367.77,900.03,2110.97,18467.17
2023-11-16 00:00:00,09:00:00,3.331370165,228474.6272,30721.31,28180,35320.16,2541.31,102344.0556,117664.5273,8466.044315,33506.63,801,12694.84,1012.53,2541.31,20811.79
2023-11-16 00:00:00,10:00:00,3.38280111,255504.321,33620.42,30880,39169.56,2740.42,113731.1941,132502.8311,9270.295819,37051.56,993,13932.28,1125,2740.42,23119.28
2023-11-16 00:00:00,11:00:00,3.407120215,281041.0128,36170.58,33240,43385.22,2930.58,123237.5143,147818.6601,9984.838361,40994.69,1153,15328.86,1237.53,2930.58,25665.83
2023-11-16 00:00:00,12:00:00,3.433851114,310346.0039,39353.69,36150,47821.03,3203.69,135134.7122,164210.2971,11000.99448,45124,1347,16778,1350.03,3203.69,28346
2023-11-16 00:00:00,13:00:00,3.408271677,342050.7031,44533.84,40910,52201.31,3623.84,151783.4255,177916.2464,12351.03123,49217.81,1521,17971.67,1462.5,3623.84,31246.14
2023-11-16 00:00:00,14:00:00,3.422321043,369414.2314,47546.69,43480,56329.22,4066.69,162720.0377,192776.6749,13917.51876,53070.19,1684,19346,1575.03,4066.69,33724.19
2023-11-16 00:00:00,15:00:00,3.528858575,396380.0981,50431,45910,57373.3,4521,177963.8668,202462.2617,15953.96962,53808.77,1877,20566.92,1687.53,4521,33241.85
2023-11-16 00:00:00,16:00:00,3.508440303,424500.0506,53878.11,48600,61837.73,5278.11,189028.1326,216953.9842,18517.93385,57975.73,2062,22029.69,1800,5278.11,35946.04
2023-11-16 00:00:00,17:00:00,3.468729808,454149.8326,58452.58,52390,66411.68,6062.58,202756.2066,230364.174,21029.45196,62269.15,2230,23351.91,1912.53,6062.58,38917.24
2023-11-16 00:00:00,18:00:00,3.472049357,480761.0988,61766.08,55470,70403.93,6296.08,214454.8783,244445.9199,21860.30052,65974.9,2404,24727.55,2025.03,6296.08,41247.35
2023-11-16 00:00:00,19:00:00,3.458923872,506469.227,64752.86,58200,75118.21,6552.86,223975.2133,259828.1698,22665.84389,70398.71,2582,26110.14,2137.5,6552.86,44288.57
2023-11-16 00:00:00,20:00:00,3.445780041,534765.456,68437.47,61180,79499.37,7257.47,235820.4682,273937.3425,25007.64528,74547.37,2702,27574.02,2250,7257.47,46973.35
2023-11-16 00:00:00,21:00:00,3.41338174,565500.6191,72778.22,64220,84335.22,8558.22,248419.8472,287868.3,29212.47187,79120.69,2852,29263.56,2362.53,8558.22,49857.13
2023-11-16 00:00:00,22:00:00,3.396801732,587947.6903,75419.62,66120,88369.37,9299.62,256185.4959,300173.2291,31588.96533,82986.37,2908,30723.33,2475,9299.62,52263.04
2023-11-16 00:00:00,23:00:00,3.366634282,606377.3273,78054.75,68430,92434.31,9624.75,262781.7972,311192.5168,32403.0133,86938.81,2908,32111.39,2587.5,9624.75,54827.42
2023-11-16 00:00:00,23:59:00,3.343884054,627108.4375,81194.56,71440,96589.81,9754.56,271505.1945,322985.1254,32618.11764,90983.69,2908,33410.41,2698.12,9754.56,57573.28
2023-11-17 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17 00:00:00,01:00:00,2.722955932,16239.98148,1539.14,1240,4125.82,299.14,4191.010394,11234.42604,814.5450376,4013.35,0,1536.61,112.47,299.14,2476.74
2023-11-17 00:00:00,02:00:00,2.576283165,36516.13452,4911.56,4270,8620.84,641.56,12653.56934,22209.72496,1652.840227,8395.87,0,3124.2,224.97,641.56,5271.67
2023-11-17 00:00:00,03:00:00,2.637690183,54656.55422,6860.67,5960,12960.03,900.67,18096.32191,34184.5439,2375.688417,12622.53,0,4584.95,337.5,900.67,8037.58
2023-11-17 00:00:00,04:00:00,2.749225805,70071.55252,7015.38,6000,17456.98,1015.38,19286.86373,47993.1799,2791.508898,17005.01,2,5961.56,449.97,1015.38,11043.45
2023-11-17 00:00:00,05:00:00,2.795751096,87330.51355,7964.47,6760,22067.93,1204.47,22266.67574,61696.43949,3367.398323,21452.46,53,7455.64,562.47,1204.47,13996.82
2023-11-17 00:00:00,06:00:00,2.95719598,107540.354,8727.16,7230,26141.33,1497.16,25807.92247,77305.03599,4427.395534,25198.36,268,8685.33,674.97,1497.16,16513.03
2023-11-17 00:00:00,07:00:00,3.010873473,128115.8578,9255.83,7530,31569.4,1725.83,27868.13302,95051.46902,5196.255766,30347.93,434,10319.22,787.47,1725.83,20028.71
2023-11-17 00:00:00,08:00:00,3.056146469,150763.8006,11399.42,9430,35962.5,1969.42,34838.29718,109906.6674,6018.835979,34461.53,601,11904.73,899.97,1969.42,22556.8
2023-11-17 00:00:00,09:00:00,3.102150972,174827.0538,13471.58,11330,40743.56,2141.58,41790.875,126392.6743,6643.50448,38945.09,786,13149.59,1012.47,2141.58,25795.5
2023-11-17 00:00:00,10:00:00,3.133648591,195916.3053,14578.48,12140,45503.23,2438.48,45683.83331,142591.1326,7641.339416,43443.29,935,14641.33,1124.94,2438.48,28801.96
2023-11-17 00:00:00,11:00:00,3.16851364,214013.61,15195.52,12530,49682.81,2665.52,48147.21239,157420.6612,8445.736478,47338.34,1107,16014.56,1237.47,2665.52,31323.78
2023-11-17 00:00:00,12:00:00,3.196095034,240721.4403,18184.53,15260,54208.3,2924.53,58119.48602,173254.8784,9347.075809,51545.36,1313,17377.08,1349.94,2924.53,34168.28
2023-11-17 00:00:00,13:00:00,3.24574316,261467.9484,19338.91,16260,58139.37,3078.91,62769.13485,188705.4625,9993.351072,55190.96,1486,18722.34,1462.41,3078.91,36468.62
2023-11-17 00:00:00,14:00:00,3.278590387,279568.9104,19581.17,16310,62418.73,3271.17,64198.63572,204645.4481,10724.82651,59195.82,1648,20052.48,1574.91,3271.17,39143.34
2023-11-17 00:00:00,15:00:00,3.30524779,296821.2334,19701.75,16370,66769.52,3331.75,65119.16565,220689.8084,11012.25932,63255.11,1827,21414.06,1687.41,3331.75,41841.05
2023-11-17 00:00:00,16:00:00,3.32825897,312671.5915,20081.53,16440,70221.43,3641.53,66836.53235,233715.1043,12119.95489,66423.52,1998,22880.72,1799.91,3641.53,43542.8
2023-11-17 00:00:00,17:00:00,3.288635094,334919.1363,21721.2,16510,74908.98,5211.2,71433.10061,246348.3005,17137.7352,70820.57,2176,24218.56,1912.41,5211.2,46602.01
2023-11-17 00:00:00,18:00:00,3.286281817,356604.1017,24217.5,18450,78527.94,5767.5,79585.52991,258064.9414,18953.63038,74141.03,2362,25557.44,2024.91,5767.5,48583.59
2023-11-17 00:00:00,19:00:00,3.26866129,379742.4129,26727.73,20030,82751.28,6697.73,87363.89642,270485.9056,21892.61078,78074.87,2539,26939.45,2137.41,6697.73,51135.42
2023-11-17 00:00:00,20:00:00,3.245543443,400952.4572,28554.61,20870,87300.17,7684.61,92675.22726,283336.4943,24940.7356,82413.26,2637,28532.88,2249.91,7684.61,53880.38
