DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2022-07-08 00:00:00,02:00:00,5431.03,513.5,483.5,133,1622,585.03,575,700,2978,1862,544,81,70,1553,148,72,424,317.53,5672
2022-07-08 00:00:00,03:00:00,8746.77,854,741,257,2354,845.27,810,1055,5074,3423,845,119,105,2963,223,109,643,464.77,9111
2022-07-08 00:00:00,04:00:00,12123.36,1181,995,368,3201,1140.11,1117,1403,7152,4854,1175,162,140,4246,298,147,872,589.36,12610
2022-07-08 00:00:00,05:00:01,15614.07,1480.5,1277.5,433,4042,1424.82,1415,1762,9366.5,6455,1476,201,171,5713,370,186,1101.5,725.07,16223
2022-07-08 00:00:00,06:00:00,19068.75,1823,1547,551,4886,1709.5,1724,2112,11503.5,7970,1773,239,203,7108,444,225,1329.5,856.25,19796
2022-07-08 00:00:00,07:00:01,21898.47,2120,1803,634,5696,1990.47,1989,2467,13104.5,8955,2040,279,237,8014,518,263,1531.5,977.97,22749
2022-07-08 00:00:00,08:00:00,25141.42,2435,2046,739,6498,2244.92,2283,2807,15121.5,10336,2325,318,271,9302,590,298,1739.5,1086.92,26106
2022-07-08 00:00:00,09:00:00,27874.25,2685.5,2235.5,822,7093,2373,2574,3079,16902.5,11581,2588,355,306,10426,664,335,1892.5,1193.25,28948
2022-07-08 00:00:00,10:00:00,31458.14,3043.5,2545.5,933,7822,2563.64,2857,3443,19376,13364,2884,394,341,12057,740,373,2189,1216.64,32655
2022-07-08 00:00:00,11:00:00,35108.99,3427.5,2829.5,1053,8538,2743.74,3088,3841,21708.5,15114,3176,434,375,13638,817,413,2403.5,1434.99,36434
2022-07-08 00:00:00,12:00:00,37984.79,3764,3126,1137,9167,2807.29,3374,4170,23572,16374,3430,471,407,14815,891,452,2603,1481.79,39420
2022-07-08 00:00:00,13:00:00,41147.56,4108,3387,1235,9771,2867.81,3626,4520,25698,17881,3663,508,443,16270,970,491,2847,1570.56,42699
2022-07-08 00:00:00,14:00:00,44225.3,4445.5,3666.5,1332,10396,2921.3,3912,4858,27768.5,19423,3894,542,481,17761,1050,529,3032.5,1615.3,45904
2022-07-08 00:00:00,15:00:00,47256.19,4739.5,3908.5,1425,10980,2959.94,4198,5156,29839,20898,4125,577,511,19187,1124,568,3239,1697.69,49058
2022-07-08 00:00:00,16:00:00,50532.93,5036,4167,1513,11629,2999.18,4511,5492,32096.5,22542,4360,608,541,20788,1198,608,3450.5,1771.43,52451
2022-07-08 00:00:00,17:00:01,53651.64,5372,4445,1613,12266,3038.64,4812,5828,34176.5,24043,4598,637,575,22239,1273,645,3662.5,1837.14,55693
2022-07-08 00:00:00,18:00:01,56490.44,5704.5,4747.5,1694,12914,3077.69,5131,6157,36004.5,25303,4840,667,608,23449,1347,683,3868.5,1867.44,58650
2022-07-08 00:00:00,19:00:00,59114.15,6046,5047,1771,13456,3116.15,5379,6451,37644.5,26389,5071,705,641,24477,1423,722,4053.5,1967.65,61395
2022-07-08 00:00:00,20:00:00,61437.86,6366.5,5282.5,1870,14038,3149.11,5697,6715,39037,27296,5308,735,675,25346,1492,754,4193,1996.36,63823
2022-07-08 00:00:00,21:00:00,64987.63,6793,5639,1992,14757,3185.13,6001,7130,41366.5,28984,5549,777,705,26981,1566,795,4481.5,2071.13,67504
2022-07-08 00:00:00,22:00:00,68014.43,7144,5903,2109,15357,3215.43,6297,7434,43396.5,30507,5789,810,733,28462,1634,831,4686.5,2116.93,70654
2022-07-08 00:00:00,23:00:00,70856.32,7496.5,6174.5,2228,16017,3248.07,6589,7802,45172.5,31737,6042,847,765,29634,1706,868,4928.5,2170.32,73619
2022-07-08 00:00:00,23:59:00,73617.24,7802,6396,2349,16646,3277.74,6879,8141,46945.5,32995,6289,881,797,30836,1777,904,5130.5,2223.74,76491
2022-07-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09 00:00:00,01:00:00,2623.89,285,208,111,649,28.89,308,341,1634,1107,244,36,32,1056,72,37,209,55.89,2730
2022-07-09 00:00:00,02:00:00,5237.84,535,410,198,1291,57.34,608,683,3285,2259,508,72,67,2121,147,74,403,126.84,5464
2022-07-09 00:00:00,03:00:00,7484.91,860.5,655.5,312,1877,84.41,858,1019,4803.5,3158,745,105,101,2975,219,109,677.5,-56.09,7817
2022-07-09 00:00:00,04:00:01,10246.95,1149.5,915.5,396,2484,112.95,1164,1320,6459,4388,1003,141,134,4083,293,148,809,154.45,10688
2022-07-09 00:00:00,05:00:01,12536.02,1387,1044,504,3056,135.02,1465,1591,7890,5392,1235,175,168,5040,364,182,927,203.02,13076
2022-07-09 00:00:00,06:00:00,15418.18,1728,1334,606,3758,166.18,1738,2020,9672,6538,1476,214,204,6134,443,223,1204,260.18,16073
2022-07-09 00:00:00,07:00:00,18348.28,2072,1627,701,4428,195.53,2017,2411,11484,7812,1723,251,239,7352,518,260,1393,364.28,19118
2022-07-09 00:00:00,08:00:00,20734.29,2392.5,1815.5,799,4963,218.79,2296,2667,13032,8869,1975,279,270,8359,584,293,1502,346.79,21595
2022-07-09 00:00:00,09:00:00,23818.33,2749,2176,903,5625,272.83,2589,3036,14964.5,10112,2216,324,306,9543,665,335,1792.5,479.83,24792
2022-07-09 00:00:00,10:00:00,26426.37,3039.5,2412.5,996,6257,320.87,2874,3383,16582,11142,2451,361,342,10526,741,372,1983,547.87,27504
2022-07-09 00:00:00,11:00:00,29230.2,3345.5,2652.5,1102,6764,371.45,3097,3667,18498,12478,2679,396,380,11815,820,409,2177,622.7,30414
2022-07-09 00:00:00,12:00:00,31726.97,3621.5,2859.5,1205,7354,420.72,3394,3960,20061,13462,2922,432,420,12742,899,444,2370,690.47,33018
2022-07-09 00:00:00,13:00:00,34618.8,3944,3112,1311,8036,462.3,3707,4329,21892.5,14679,3171,466,457,13902,977,481,2599.5,746.3,36032
2022-07-09 00:00:00,14:00:00,37785.6,4256.5,3344.5,1420,8668,502.6,3998,4670,24062,16263,3407,503,492,15433,1053,518,2806,799.1,39310
2022-07-09 00:00:00,15:00:00,40573.34,4527.5,3569.5,1507,9277,542.84,4279,4998,25911,17543,3638,540,523,16665,1126,555,3018,857.84,42212
2022-07-09 00:00:00,16:00:00,43519.14,4812.5,3787.5,1607,9939,582.89,4599,5340,27850.5,18918,3886,575,555,17986,1198,590,3219.5,917.14,45271
2022-07-09 00:00:00,17:00:00,46452.79,5108,4001,1720,10602,623.54,4919,5683,29769.5,20268,4128,609,587,19290,1271,626,3421.5,973.29,48321
2022-07-09 00:00:00,18:00:00,49289.41,5393,4222,1819,11256,664.91,5237,6019,31609.5,21536,4369,646,620,20509,1344,661,3624.5,1030.91,51279
2022-07-09 00:00:00,19:00:00,51687.24,5632.5,4454.5,1906,11641,696.24,5478,6163,33170,22553,4593,673,653,21491,1415,694,3800,1243.74,53772
2022-07-09 00:00:00,20:00:00,55014.89,5926.5,4645.5,2009,12408,741.64,5792,6616,35532,24312,4840,710,684,23192,1488,732,4036,1148.39,57248
2022-07-09 00:00:00,21:00:00,57545.66,6140,4790,2116,12995,775.91,6063,6932,37323.5,25562,5097,742,714,24323,1558,768,4248.5,1087.16,59892
2022-07-09 00:00:00,22:00:00,60235.4,6361.5,4972.5,2203,13605,810.65,6322,7283,38999.5,26701,5341,777,740,25406,1623,803,4441.5,1269.4,62707
2022-07-09 00:00:00,23:00:00,62945.23,6591,5129,2314,14220,866.23,6622,7597,40816.5,27970,5625,814,776,26559,1697,838,4655.5,1317.73,65537
2022-07-09 00:00:00,23:59:00,65852.15,6821.5,5284.5,2418,15009,1052.15,6939,7957,42597.5,29184,5883,855,806,27694,1766,873,4869.5,1424.15,68573
2022-07-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10 00:00:00,01:00:00,3054.83,207,148,95,768,220.58,313,325,1968.5,1438,264,41,35,1310,73,35,208.5,111.33,3176
2022-07-10 00:00:00,02:00:00,6198.75,432.5,296.5,208,1470,455.5,581,619,4086,3016,530,79,72,2739,149,70,425,210.25,6442
2022-07-10 00:00:00,03:00:00,8887.61,633.5,429.5,308,2184,691.61,873,899,5744,4151,801,115,108,3713,223,105,636,326.11,9251
2022-07-10 00:00:00,04:00:00,11925.53,901.5,668.5,385,3010,957.78,1185,1248,7559,5401,1091,156,141,4817,296,142,879,455.03,12411
2022-07-10 00:00:00,05:00:00,15085.6,1209.5,904.5,493,3768,1155.6,1501,1599,9529,6816,1401,195,176,6068,370,179,1104,579.1,15693
2022-07-10 00:00:00,06:00:00,18072.58,1466.5,1103.5,580,4457,1326.08,1825,1894,11459,8242,1715,229,210,7334,441,213,1292,690.08,18790
2022-07-10 00:00:00,07:00:00,21270.8,1710.5,1306.5,672,5287,1559.8,2146,2283,13442.5,9622,2035,272,247,8525,518,251,1552.5,830.8,22130
2022-07-10 00:00:00,08:00:00,24164.21,1901.5,1423.5,776,6129,1837.96,2465,2619,15196.5,10817,2355,309,278,9550,588,287,1759.5,937.21,25151
2022-07-10 00:00:00,09:00:01,27361.49,2138,1600,874,7012,2113.74,2793,2983,17172,12238,2664,347,308,10807,656,322,2000,1039.49,28486
2022-07-10 00:00:00,10:00:00,30763.77,2418.5,1826.5,971,7846,2377.02,3121,3318,19384,13851,2983,381,338,12264,726,358,2245,1115.27,32035
2022-07-10 00:00:00,11:00:00,33734.24,2671.5,2033.5,1054,8586,2585.74,3450,3607,21214.5,15097,3297,418,368,13380,797,395,2456.5,1262.24,35162
2022-07-10 00:00:00,12:00:01,36449.99,2928,2222,1155,9416,2859.99,3779,3916,22755.5,16094,3614,456,397,14234,864,427,2670.5,1350.49,38034
2022-07-10 00:00:00,13:00:00,39965.32,3222,2471,1250,10336,3162.07,4113,4296,24914.5,17628,3921,498,430,15625,940,465,2943.5,1492.82,41719
2022-07-10 00:00:00,14:00:01,43462.74,3544.5,2726.5,1359,11277,3495.74,4451,4657,27029,19179,4205,539,458,17049,1008,499,3183,1612.24,45396
2022-07-10 00:00:00,15:00:00,46947.1,3892.5,3023.5,1458,12168,3808.35,4781,4996,29142.5,20706,4486,581,489,18467,1081,536,3424.5,1744.1,49049
2022-07-10 00:00:00,16:00:00,50505.75,4229.5,3322.5,1545,13069,4127,5122,5329,31327,22276,4768,618,521,19957,1153,571,3670,1880.25,52772
2022-07-10 00:00:00,17:00:00,54231.06,4605,3656,1635,13980,4468.81,5452,5673,33738,24056,5061,664,558,21616,1231,606,3959,1908.06,56653
2022-07-10 00:00:00,18:00:00,58224.86,4978.5,4009.5,1709,14883,4784.36,5788,6018,36186,25940,5360,705,591,23393,1304,641,4166,2177.36,60797
2022-07-10 00:00:00,19:00:00,62075.56,5360.5,4361.5,1787,15648,5030.06,6054,6370,38742.5,27917,5640,743,623,25290,1377,677,4384.5,2324.56,64804
2022-07-10 00:00:00,20:00:00,66004.74,5735.5,4696.5,1871,16545,5354.24,6380,6716,41259,29830,5955,782,652,27088,1448,714,4623,2465.24,68889
2022-07-10 00:00:00,21:00:00,69914.55,6109,5020,1963,17377,5673.05,6683,7027,43849,31838,6264,821,686,28972,1520,747,4851,2579.55,72950
2022-07-10 00:00:00,22:00:00,73751.48,6499.5,5365.5,2055,18303,6027.73,6994,7393,46187,33583,6564,864,720,30599,1595,783,5088,2761.98,76943
2022-07-10 00:00:00,23:00:01,77420.97,6876,5708,2126,19171,6357.97,7325,7704,48475.5,35267,6883,908,760,32128,1676,820,5346.5,2898.47,80748
2022-07-10 00:00:00,23:59:00,80948.47,7206,6021,2181,19930,6652.47,7637,7958,50835.5,37117,7187,942,794,33865,1746,852,5485.5,2976.97,84392
2022-07-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11 00:00:00,01:00:00,4257.47,425.5,404.5,80,964,345.47,332,408,2652,2057,309,50,41,1864,83,38,289,215.97,4403
2022-07-11 00:00:00,02:00:00,7689.82,787.5,739.5,148,1865,691.57,645,766,4652,3531,603,94,76,3169,159,75,498,385.32,7979
2022-07-11 00:00:00,03:00:00,11288.2,1165.5,1106.5,211,2574,934.2,874,1127,6998,5382,856,133,106,4855,227,110,727,550.7,11707
2022-07-11 00:00:00,04:00:00,14787.55,1523,1424,295,3410,1268.8,1135,1480,9152.5,16997,1136,169,145,16308,305,146,-9019.5,702.05,15331
2022-07-11 00:00:00,05:00:00,18076.84,1848.5,1757.5,339,4319,1608.84,1467,1831,11048.5,8369,1444,208,184,7518,383,182,1188.5,860.84,18747
2022-07-11 00:00:00,06:00:00,21517.16,2226,2127,393,5200,1946.66,1771,2184,13078.5,9887,1741,249,220,8868,457,217,1411.5,1012.66,22317
2022-07-11 00:00:00,07:00:01,25266.89,2608.5,2452.5,489,6106,2303.39,2072,2548,15395.5,11652,2055,289,257,10463,533,253,1643.5,1156.89,26215
2022-07-11 00:00:00,08:00:00,28463.97,2947,2775,551,6975,2644.47,2385,2881,17237,12960,2368,329,289,11607,605,290,1852,1304.97,29544
2022-07-11 00:00:00,09:00:00,32006.8,3291.5,3092.5,626,7915,3011.3,2715,3245,19338.5,14453,2703,370,320,12939,676,326,2102.5,1461.8,33227
2022-07-11 00:00:00,10:00:00,36191.49,3656,3405,720,8804,3375.74,3021,3580,22109,16624,3060,413,349,14926,745,362,2337,1622.49,37575
2022-07-11 00:00:00,11:00:00,40335.43,4037.5,3734.5,813,9678,3726.93,3321,3914,24847.5,18790,3391,451,377,16917,813,399,2575.5,1772.43,41887
2022-07-11 00:00:00,12:00:00,44586.72,4442.5,4114.5,891,10555,4093.72,3643,4216,27648,20955,3727,494,406,18910,883,435,2843,1941.22,46312
2022-07-11 00:00:00,13:00:00,48121.66,4741,4410,941,11216,4398.91,3971,4336,30097,22891,4050,522,434,20720,942,462,2983,2067.66,50008
2022-07-11 00:00:00,14:00:00,52859.81,5261.5,4885.5,1053,11988,4777.81,4278,4555,33333.5,25507,4369,567,461,23137,992,481,3325.5,2276.81,54932
2022-07-11 00:00:00,15:00:00,56127.72,5579.5,5221.5,1107,12560,5065.72,4604,4602,35649,27331,4667,604,488,24814,1045,503,3501,2339.22,58361
2022-07-11 00:00:00,16:00:00,60244.09,5991,5574,1205,13241,5451.84,4924,4712,38418.5,29505,4973,642,517,26803,1109,534,3798.5,2593.59,62665
2022-07-11 00:00:00,17:00:00,63623.61,6343,5906,1288,13816,5805.86,5251,4729,40657.5,31178,5273,675,544,28322,1174,568,4043.5,2807.11,66195
2022-07-11 00:00:00,18:00:01,66830.94,6664,6181,1366,14356,6138.19,5549,4749,42939,32939,5557,709,580,29921,1254,608,4250,2871.94,69562
2022-07-11 00:00:00,19:00:00,69957.65,7019,6508,1450,14795,6398.4,5813,4798,45087,34533,5838,750,612,31336,1333,651,4511,3056.65,72853
2022-07-11 00:00:00,20:00:00,73129.62,7301,6766,1530,15489,6739.87,6142,4938,47125.5,35979,6144,788,647,32612,1412,691,4768.5,3214.12,76181
2022-07-11 00:00:00,21:00:00,76165.95,7579,7005,1621,16171,7089.95,6443,5084,49051.5,37368,6462,822,679,33839,1485,728,4977.5,3364.45,79370
2022-07-11 00:00:00,22:00:00,79452.67,7807.5,7209.5,1695,16957,7443.17,6748,5327,51174.5,38869,6772,861,719,35164,1569,768,5217.5,3513.67,82812
2022-07-11 00:00:00,23:00:01,82894.96,8032.5,7415.5,1772,17770,7800.96,7044,5603,53415,40471,7104,903,751,36580,1646,809,5453,3677.46,86412
2022-07-11 00:00:00,23:59:00,86138.95,8290.5,7618.5,1869,18548,8145.7,7311,5893,55466.5,41905,7425,940,787,37846,1719,843,5678.5,3833.95,89795
2022-07-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12 00:00:00,01:00:00,2970.56,232,267,62,777,330.31,279,288,1946.5,1205,330,40,39,1072,81,39,287.5,15.06,3099
2022-07-12 00:00:00,02:00:00,6482.09,441.5,384.5,137,1583,665.34,566,603,4127,2815,660,78,74,2540,158,77,410,330.59,6743
2022-07-12 00:00:00,03:00:01,10517.59,782.5,672.5,251,2427,945.84,858,1027,6782,4736,996,125,108,4305,238,120,676,526.09,10932
2022-07-12 00:00:00,04:00:00,14025.39,1043,880,345,3329,1293.89,1171,1389,8975,6262,1329,166,142,5660,315,160,919,678.39,14578
2022-07-12 00:00:00,05:00:00,17716.28,1338,1107,443,4222,1633.28,1487,1745,11337.5,7964,1664,206,178,7212,393,199,1134.5,818.78,18408
2022-07-12 00:00:00,06:00:00,21422.05,1631.5,1322.5,551,5067,1957.3,1790,2079,13763,9720,1992,245,211,8845,469,239,1345,960.55,22240
2022-07-12 00:00:00,07:00:00,25519.49,1940,1572,647,5993,2312.74,2110,2457,16464.5,11732,2320,287,249,10724,550,280,1584.5,1121.99,26488
2022-07-12 00:00:00,08:00:00,29469.25,2258,1809,754,6877,2658.5,2429,2798,19067,13704,2645,327,286,12550,631,321,1792,1267.25,30576
2022-07-12 00:00:00,09:00:00,33541.42,2616.5,2088.5,873,7779,2998.92,2757,3152,21722,15711,2971,370,324,14402,715,364,2021,1423.92,34804
2022-07-12 00:00:00,10:00:00,37296.18,2991,2392,980,8557,3247.18,3081,3472,24373,17690,3293,403,360,16235,793,402,2316,1375.18,38720
2022-07-12 00:00:00,11:00:00,41632.35,3361,2712,1076,9500,3592.6,3407,3842,27058.5,19828,3610,439,397,18184,878,446,2513.5,1712.85,43243
2022-07-12 00:00:00,12:00:00,45790.63,3736.5,3098.5,1131,10425,3925.13,3740,4207,29737,21935,3920,477,430,20110,958,488,2749,1892.13,47581
2022-07-12 00:00:00,13:00:01,50041.17,4168.5,3463.5,1245,11320,4240.42,4075,4554,32504.5,24094,4253,514,464,22094,1039,530,2991.5,2048.17,52007
2022-07-12 00:00:00,14:00:01,54152.04,4536.5,3764.5,1349,12113,4484.29,4397,4866,35378.5,26393,4568,550,499,24236,1119,569,3210.5,2124.04,56290
2022-07-12 00:00:00,15:00:00,58578.83,4954,4112,1473,12996,4789.33,4724,5217,38297.5,28633,4887,593,533,26313,1202,613,3488.5,2331.33,60899
2022-07-12 00:00:00,16:00:00,62574.61,5315,4392,1596,13808,5075.11,5058,5503,40984.5,30705,5205,630,564,28224,1280,654,3710.5,2467.11,65071
2022-07-12 00:00:00,17:00:00,66732.13,5681,4694,1725,14694,5387.13,5399,5850,43772.5,32816,5536,672,599,30160,1362,696,3991.5,2584.63,69401
2022-07-12 00:00:00,18:00:00,70730.78,6043.5,4956.5,1858,15548,5708.03,5715,6171,46352,34769,5860,711,630,31948,1439,737,4222,2787.28,73572
2022-07-12 00:00:00,19:00:00,74432.5,6384,5212,1984,16199,5932,5951,6480,48909.5,36678,6145,746,661,33758,1516,778,4464.5,2940,77448
2022-07-12 00:00:00,20:00:00,78318.19,6732.5,5492.5,2093,17047,6235.94,6257,6823,51452,38594,6453,787,694,35527,1597,821,4706,3086.69,81503
2022-07-12 00:00:00,21:00:00,82095.09,7063.5,5752.5,2203,17837,6524.09,6528,7146,53976.5,53474,6739,8955,725,42124,1672,859,-7978.5,3218.09,85442
2022-07-12 00:00:00,22:00:00,85279.53,7300,5974,2253,18680,6813.28,6847,7479,55959,46757,7022,853,756,43396,1749,900,383,3340.53,88779
2022-07-12 00:00:00,23:00:01,88609.99,7587.5,6216.5,2338,19547,7127.74,7168,7821,57995.5,48220,7340,891,786,44697,1821,936,619.5,3479.99,92262
2022-07-12 00:00:00,23:59:00,91934.16,7849.5,6464.5,2403,20400,7448.16,7488,8158,60043.5,49685,7656,929,817,46001,1897,977,857.5,3641.16,95734
2022-07-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13 00:00:00,01:00:00,3652.17,248.5,241.5,57,876,341.17,325,344,2355,1767,321,37,35,1625,82,42,235,172.67,3801
2022-07-13 00:00:00,02:00:00,6713.28,510.5,495.5,116,1667,650.53,603,674,4203,3030,591,75,66,2797,157,82,471,332.78,7014
2022-07-13 00:00:00,03:00:00,9814.3,762,739,172,2424,877.3,911,1029,6132.5,4370,870,116,99,4053,232,119,702.5,495.8,10263
2022-07-13 00:00:00,04:00:00,13216.38,1031.5,963.5,259,3287,1192.38,1229,1376,8251,5891,1173,156,128,5471,304,157,928,646.88,13804
2022-07-13 00:00:00,05:00:00,16274.46,1307,1186,351,4129,1462.96,1561,1724,10059,7088,1485,195,159,6560,380,198,1158,779.46,17008
2022-07-13 00:00:00,06:00:01,19494.63,1587,1410,444,4907,1689.63,1873,2071,12088,8498,1791,234,192,7865,459,240,1386,912.63,20374
2022-07-13 00:00:00,07:00:00,22714.83,1842,1616,532,5642,1911.33,2189,2400,14170,9984,2108,271,231,9215,541,279,1624,1060.83,23735
2022-07-13 00:00:00,08:00:00,26062.92,2159,1883,621,6397,2122.17,2514,2748,16295,11567,2412,311,268,10632,624,321,1854,1211.92,27216
2022-07-13 00:00:00,09:00:00,29907.4,2549,2211,720,7198,2367.15,2821,3102,18814.5,13572,2709,348,306,12476,708,362,2081.5,1345.9,31207
2022-07-13 00:00:00,10:00:01,33772.02,2959.5,2572.5,817,8042,2618.52,3154,3457,21287.5,15521,3014,385,339,14260,789,405,2322.5,1483.02,35230
2022-07-13 00:00:00,11:00:00,37673.98,3369.5,2942.5,907,8789,2831.23,3477,3762,23890,17772,3315,424,372,16342,869,447,2398,1625.48,39294
2022-07-13 00:00:00,12:00:00,41964.47,3765.5,3316.5,986,9642,3105.72,3818,4099,26775,20051,3635,468,403,18442,945,486,2719,1781.97,43754
2022-07-13 00:00:00,13:00:00,46115.81,4169.5,3667.5,1090,10475,3383.06,4141,4437,29529.5,22225,3964,512,439,20430,1028,528,3002.5,1941.81,48072
2022-07-13 00:00:00,14:00:00,49278.86,4385,3892,1142,11307,3656.61,4457,4783,31595,23638.5,4277,549,470,21671.5,1101,566,3343.5,1991.86,51387
2022-07-13 00:00:00,15:00:00,50492.86,4685,3966,1142,11699,3926.61,4457,5029,32606,24178,4297,572,475,22115,1143,599,3830,1502.86,52679
2022-07-13 00:00:00,17:00:00,55398.86,5277.5,4715.5,1227,12976,4476.11,4457,6008,35970,26745,4325,626,488,24375,1222,656,4782,1175.36,57737
2022-07-13 00:00:00,18:00:00,57813.86,5643.5,5129.5,1306,13695,4744.86,4457,6579,37443,27943,4341,659,494,25411,1260,683,5137,1032.36,60224
2022-07-13 00:00:00,19:00:00,60207.86,5961.5,5544.5,1341,14293,4982.36,4457,7068,38955,29056.5,4355.5,659,500,26393,1286.5,703.5,5626,998.36,62710
2022-07-13 00:00:00,20:00:00,62584.66,5960.5,4986.5,1622,15195,5164.66,5821,6449,41329,30934,6041,659,682,28140,1564,791,3927,100.16,65592
2022-07-13 00:00:00,21:00:00,65890.15,6236.5,5256.5,1691,15993,5450.9,6133,6766,43926,33224,6390,755,717,30193,1647,834,3860,-265.35,69059
2022-07-13 00:00:00,22:00:00,69456.27,6606,5551,1814,16781,5735.27,6426,7092,46690,35406,6734,792,752,32204,1732,878,4064,-620.73,72781
2022-07-13 00:00:00,23:00:00,72768.88,6938.5,5845.5,1901,17542,6024.13,6683,7423,49265,37052,7059,827,781,33704,1809,920,4594,-976.62,76246
2022-07-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14 00:00:00,01:00:00,3316.29,206,165,84,730,269.04,288,302,1095.5,1553,305,30,35,1419,61,-1131,322.5,1284.79,3478
2022-07-14 00:00:00,02:00:00,7128.37,442,399,140,1506,575.87,551,622,3737,3614,615,67,69,3318,155,-1076,529,1443.37,7441
2022-07-14 00:00:00,03:00:00,10625.6,695,641,207,2207,790.1,838,956,6097.5,5388,945,102,104,4927,256,-1014,711.5,1626.1,11085
2022-07-14 00:00:00,04:00:00,14595.68,947,868,276,3057,1115.18,1153,1293,8799,7477,1291,137,140,6854,358,-952,901,1792.68,15199
2022-07-14 00:00:00,05:00:00,18226.85,1210.5,1078.5,365,3900,1426.85,1471,1632,11169,9242,1622,175,177,8463,463,-888,1087,1947.35,18972
2022-07-14 00:00:00,06:00:00,21741.02,1440,1275,447,4756,1743.02,1783,1985,13432,10867,1943,212,217,9934,571,-825,1321,2113.02,22629
2022-07-14 00:00:00,07:00:00,24708.05,1620,1479,489,5588,2033.55,2092,2335,15226,12032,2255,250,255,10961,674,-763,1533,2274.05,25743
2022-07-14 00:00:00,08:00:00,28450.62,1899.5,1691.5,588,6442,2344.62,2405,2683,17696,13890,2580,286,290,12671,778,-698,1750,2413.12,29625
2022-07-14 00:00:00,09:00:00,32174.08,2126,1906,651,7296,2653.58,2736,3009,20188.5,15799,2913,321,325,14415,878,-637,1960.5,2563.58,33493
2022-07-14 00:00:00,10:00:00,36359.66,2474,2188,757,8157,2966.91,3057,3348,23012,17999,3269,356,356,16458,980,-572,2176,2716.66,37837
2022-07-14 00:00:00,11:00:00,40730.28,2826,2484,861,8974,3211.78,3382,3700,26064,20455,3590,389,384,18750,1075,-510,2400,2866.28,42379
2022-07-14 00:00:00,12:00:00,45209.48,3178.5,2797.5,954,9848,3532.23,3699,4038,29157.5,22941,3919,427,411,21070,1168,-449,2628.5,3025.48,47034
2022-07-14 00:00:00,13:00:00,49732.59,3551,3109,1068,10679,3788.84,4032,4380,32316.5,25468,4246,462,443,23429,1269,-385,2855.5,3186.09,51733
2022-07-14 00:00:00,14:00:00,54000.52,3904.5,3417.5,1169,11532,4085.77,4358,4717,35212.5,27732,4576,498,478,25523,1370,-324,3082.5,3351.52,56171
2022-07-14 00:00:00,15:00:00,56971.39,4236.5,3867.5,1238,11878,4258.89,4560,4777,37058.5,27877,4822,690,511,25483,1457,-274,4369.5,3798.39,59271
2022-07-14 00:00:00,16:00:00,58799.94,4364.5,4004.5,1256,12062,4451.69,4577,4860,38434,29523,5064,548,537,27161,1539,-223,3882,3939.44,61220
2022-07-14 00:00:00,17:00:00,62004.92,4601,4201,1346,12552,4618.92,4740,5162,40646,31182,5365,580,571,28690,1636,-165,4105,4205.92,64580
2022-07-14 00:00:00,18:00:00,66133.84,4976,4519,1449,13329,4872.59,5043,5492,43172.5,33126,5678,613,600,30493,1728,-106,4325.5,4656.34,68859
