DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2021-05-30 00:00:00,06:00:00,2.643239846,162230.5372,24117.13,22150,35291.38,1967.13,63747.35899,93283.58184,5199.596398,25852.88,95,8650.66,692.84,1967.13,17202.22
2021-05-30 00:00:00,07:00:00,2.639531172,187537.7923,29486,27280,39357.66,2206,77829.21614,103885.7704,5822.805765,28843.63,95,9612.06,806.97,2206,19231.57
2021-05-30 00:00:00,08:00:00,2.650418538,209315.6378,32919.69,30490,43625.18,2429.69,87250.95663,115624.9858,6439.695417,32049.56,95,10560.28,920.34,2429.69,21489.28
2021-05-30 00:00:00,09:00:00,2.661035493,236816.3257,38076.63,35330,48170.79,2746.63,101323.2639,128184.1819,7308.879915,35616.69,95,11424.41,1034.69,2746.63,24192.28
2021-05-30 00:00:00,10:00:00,2.650366807,260112.6172,41312.25,38000,53517.62,3312.25,109492.6161,141841.3236,8778.677455,39669.31,95,12605.25,1148.06,3312.25,27064.06
2021-05-30 00:00:00,11:00:01,2.653174121,288146.6488,44965.44,41400,60073.62,3565.44,119301.1417,159385.7739,9459.733136,44657.31,95,14056.59,1264.72,3565.44,30600.72
2021-05-30 00:00:00,12:00:00,2.65870718,312073.8111,48019.56,44210,65548.91,3809.56,127669.9489,174275.3576,10128.50452,48485.75,95,15587.38,1380.78,3809.56,32898.37
2021-05-30 00:00:00,13:00:00,2.63685008,340170.088,53045.38,49030,71945.47,4015.38,139872.7145,189709.4184,10587.95508,52973.5,95,17381.16,1495.81,4015.38,35592.34
2021-05-30 00:00:00,14:00:00,2.619946173,367285.1975,57761.5,53540,78205.07,4221.5,151332.0209,204893.0738,11060.10277,57443.44,95,19056,1610.63,4221.5,38387.44
2021-05-30 00:00:00,15:00:00,2.622735446,393678.6752,61505.94,57050,84140.44,4455.94,161313.809,220678.1144,11686.75178,62082.81,95,20239.44,1723.19,4455.94,41843.37
2021-05-30 00:00:00,16:00:00,2.604440368,421935.7997,66985.44,62320,90355.44,4665.44,174459.584,235325.3554,12150.86027,66440.81,95,21983.19,1836.44,4665.44,44457.62
2021-05-30 00:00:00,17:00:00,2.591611833,447711.8548,71492,66610,96380.21,4882,185279.5131,249780.0927,12652.24897,70608.08,95,23725.66,1951.47,4882,46882.42
2021-05-30 00:00:00,18:00:00,2.585002899,475650.2013,75583.81,70470,103306.12,5113.81,195384.3679,267046.6197,13219.21367,75550.43,95,25593,2067.69,5113.81,49957.43
2021-05-30 00:00:00,19:00:00,2.586385378,502324.4576,80245.75,74900,108627.22,5345.75,207546.4345,280951.8535,13826.16964,79547.25,95,26803.41,2181.56,5345.75,52743.84
2021-05-30 00:00:00,20:00:00,2.578037789,527305.662,84378.44,77730,113510.72,6648.44,217530.8069,292634.9256,17139.92956,83279.5,95,27839.84,2296.38,6648.44,55439.66
2021-05-30 00:00:00,21:00:00,2.583799238,553087.7291,87726.88,80230,118836.11,7496.88,226668.6457,307048.6505,19370.43283,87330.27,95,28996.53,2414.31,7496.88,58333.74
2021-05-30 00:00:00,22:00:00,2.585188381,579100.9658,91265.75,83300,124775.76,7965.75,235939.1565,322568.845,20592.96435,91979.35,95,30173.28,2528.13,7965.75,61806.07
2021-05-30 00:00:00,23:00:00,2.579930418,609035.8148,97525.13,89330,130346.5,8195.13,251608.0494,336284.9002,21142.86516,96120.56,95,31484.41,2646.53,8195.13,64636.15
2021-05-30 00:00:00,23:59:00,2.585313387,638121.1142,102109.63,93700,136306.18,8409.63,263985.3934,352394.1919,21741.52902,100564.43,95,32887.22,2759.53,8409.63,67677.21
2021-06-01 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01 00:00:00,01:00:00,2.627293796,30124.78712,4724.69,4480,6496.71,244.69,12413.14873,17068.76588,642.872519,4467.93,0,1910.84,117.94,244.69,2557.09
2021-06-01 00:00:00,02:00:00,2.451753897,59005.55196,9672.5,9150,13871.67,522.5,23714.58957,34009.92098,1281.041411,9588.01,0,4050,233.66,522.5,5538.01
2021-06-01 00:00:00,03:00:00,2.522098074,86925.42162,12943.94,12170,20747.64,773.94,32645.88615,52327.58289,1951.952584,14495.67,0,5904.72,347.25,773.94,8590.95
2021-06-01 00:00:00,04:00:00,2.509049894,113029.0094,18609.5,17590,25419.53,1019.5,46692.16399,63778.86904,2557.976366,17624.93,0,7332.63,461.97,1019.5,10292.3
2021-06-01 00:00:00,05:00:01,2.583872503,137183.3723,22198.25,20940,29635.66,1258.25,57357.44778,76574.76698,3251.157577,20249.04,0,8811.59,575.03,1258.25,11437.45
2021-06-01 00:00:00,06:00:01,2.584719396,164421.5482,26070,24390,35862.92,1680,67383.63467,92695.58494,4342.328586,24830.11,0,10340.25,692.56,1680,14489.86
2021-06-01 00:00:00,07:00:00,2.561205886,191611.7265,31907.69,29800,40797.71,2107.69,81722.16343,104491.335,5398.228034,28419.59,0,11571.28,806.84,2107.69,16848.31
2021-06-01 00:00:00,08:00:00,2.589396412,218145.0473,35827.31,33480,46070.9,2347.31,92771.10798,119295.8232,6078.116093,32157.84,0,12987.75,925.31,2347.31,19170.09
2021-06-01 00:00:00,09:00:00,2.60562036,243936.0154,39466.38,36880,51566.41,2586.38,102834.4033,134362.4878,6739.124387,36241.1,0,14281.56,1043.75,2586.38,21959.54
2021-06-01 00:00:00,10:00:00,2.564856011,273771.2943,44866.88,42060,59065.68,2806.88,115077.0869,151494.9644,7199.24304,41549.02,0,16356.78,1159.88,2806.88,25192.24
2021-06-01 00:00:00,11:00:00,2.578617939,303687.78,48825.69,45780,65900.15,3045.69,125902.8001,169931.309,7853.670872,46250.43,0,18376.22,1273.5,3045.69,27874.21
2021-06-01 00:00:00,12:00:00,2.568492712,331329.3955,52441.25,49160,73275.1,3281.25,134694.9685,188206.5604,8427.866713,51584.53,0,20301.38,1389.19,3281.25,31283.15
2021-06-01 00:00:00,13:00:01,2.558105311,360778.3918,57269.19,53770,80265.06,3499.19,146500.6191,205326.4762,8951.296521,56673.78,0,22085.31,1505.97,3499.19,34588.47
2021-06-01 00:00:00,14:00:00,2.563146377,387362.3142,60142.19,56410,87253.28,3732.19,154153.2364,223642.9285,9566.149277,61624.37,0,24010.47,1618.44,3732.19,37613.9
2021-06-01 00:00:00,15:00:00,2.555045401,414341.799,65780.63,61830,92434.86,3950.63,168072.4961,236175.2639,10094.03901,65078.14,0,25628.5,1728.22,3950.63,39449.64
2021-06-01 00:00:00,16:00:00,2.561224576,437329.0451,67415.38,63240,99159.22,4175.38,172665.928,253969.0312,10694.08587,69807.25,0,27336.06,2015.91,4175.38,42471.19
2021-06-01 00:00:00,17:00:00,2.552902388,466087.5501,72406.19,67830,105589.25,4576.19,184845.9353,269559.0484,11682.56638,74314.37,0,28933.91,2340.97,4576.19,45380.46
2021-06-01 00:00:00,18:00:00,2.560118123,494999.1463,77063.13,72190,111413.86,4873.13,197290.7157,285232.6421,12475.78843,78409.76,0,30359.94,2644.16,4873.13,48049.82
2021-06-01 00:00:00,19:00:00,2.581321117,521597.8523,80238.5,75010,116599.24,5228.5,207121.3344,300980.0804,13496.43746,82083.36,0,31606.13,2909.75,5228.5,50477.23
2021-06-01 00:00:00,20:00:00,2.573446666,551069.9429,85950.25,80140,122376.42,5810.25,221188.3843,314929.1901,14952.36849,86249.79,0,32947.16,3179.47,5810.25,53302.63
2021-06-01 00:00:00,21:00:00,2.575119409,576810.6274,89342.31,82240,127549.12,7102.31,230067.1166,328454.2146,18289.29633,89990.06,0,34123.78,3435.28,7102.31,55866.28
2021-06-01 00:00:00,22:00:00,2.571144654,607610.3593,94420.88,87020,134497.25,7400.88,242769.7409,345811.8854,19028.73305,94992.57,0,35709.59,3795.09,7400.88,59282.98
2021-06-01 00:00:00,23:00:00,2.574915286,636860.647,98573.38,90920,141105.9,7653.38,253818.103,363335.7389,19706.80515,99662.47,0,37279.34,4164.09,7653.38,62383.13
2021-06-01 00:00:00,23:59:00,2.571091594,664710.0691,102403.63,94540,148264.98,7863.63,263289.1123,381202.8438,20218.11299,104729.29,0,39088.75,4446.94,7863.63,65640.54
2021-06-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02 00:00:00,01:00:00,2.500141008,32584.38776,6093.69,5840,6685.64,253.69,15235.08426,16715.04273,634.2607724,4751.92,0,1604.03,329.69,253.69,3147.89
2021-06-02 00:00:00,02:00:00,2.454073718,60419.58944,10063.19,9550,14043.74,513.19,24695.8101,34464.37324,1259.406092,9847.61,0,3466.97,729.16,513.19,6380.64
2021-06-02 00:00:00,03:00:00,2.480373338,91848.86961,14785.63,13380,20839,1405.63,36673.88244,51688.5,3486.487175,14665.63,0,5165.28,1008.09,1405.63,9500.35
2021-06-02 00:00:00,04:00:00,2.477773804,125087.1894,21120.56,19370,27612.58,1750.56,52331.97029,68417.72738,4337.49171,19434.58,0,6891.34,1286.66,1750.56,12543.24
2021-06-02 00:00:00,05:00:00,2.566222077,159082.1082,25173.63,22950,34593.52,2223.63,64601.12505,88774.65473,5706.328396,24564.61,0,8336.25,1692.66,2223.63,16228.36
2021-06-02 00:00:00,06:00:00,2.601742754,183192.6099,29208.5,26700,38694.5,2508.5,75993.00323,100673.135,6526.471698,27038.09,0,9676.25,1980.16,2508.5,17361.84
2021-06-02 00:00:00,07:00:00,2.573743265,212307.7731,35615.25,32630,43889.38,2985.25,91664.50982,112959.9962,7683.267082,30262.63,0,11267.59,2359.16,2985.25,18995.04
2021-06-02 00:00:00,08:00:00,2.576977116,235826.4172,38454.06,34480,49084.69,3974.06,99095.23264,126490.1229,10241.06168,33409.63,0,12925.31,2749.75,3974.06,20484.32
2021-06-02 00:00:00,09:00:00,2.548156749,266597.5618,44551.81,39820,55340.07,4731.81,113524.9953,141015.1729,12057.39359,37518.45,0,14673.06,3148.56,4731.81,22845.39
2021-06-02 00:00:00,10:00:00,2.548869297,291379.2443,47871.63,42660,61233.8,5211.63,122018.5279,156076.9527,13283.76369,41383.11,0,16322.25,3528.44,5211.63,25060.86
2021-06-02 00:00:00,11:00:00,2.544273615,318354.6277,52027.5,46350,67420.94,5677.5,132372.1955,171537.3187,14445.11345,45742.78,0,17894.78,3783.38,5677.5,27848
2021-06-02 00:00:00,12:00:00,2.520487667,345962.2128,57830.25,51920,73519.53,5910.25,145760.4319,185305.0686,14896.71223,49848.77,0,19506.88,4163.88,5910.25,30341.89
2021-06-02 00:00:00,13:00:00,2.539152791,373700.8784,61475.69,55290,79514.04,6185.69,156096.1698,201898.2966,15706.41203,54202.38,0,20783.38,4528.28,6185.69,33419
2021-06-02 00:00:00,14:00:00,2.54918057,401844.4892,65704.94,59050,85276.85,6654.94,167493.7564,217386.0891,16964.64374,58194.22,0,22194.41,4888.22,6654.94,35999.81
2021-06-02 00:00:00,15:00:00,2.525267958,426219.7261,70394.63,63090,91082.72,7304.63,177765.3036,230008.2744,18446.14809,62177.88,73,23704.53,5127.31,7304.63,38473.35
2021-06-02 00:00:00,16:00:00,2.524771341,456070.6301,75046.31,67430,97975.77,7616.31,189474.7727,247366.4162,19229.44121,66849.08,286,25334.19,5506.5,7616.31,41514.89
2021-06-02 00:00:00,17:00:00,2.523880068,483230.7095,79905.81,71420,103071.8,8485.81,201672.6812,260140.8616,21417.16672,69820.14,506,26835.16,5910.5,8485.81,42984.98
2021-06-02 00:00:00,18:00:00,2.517295003,509121.0264,85938.56,76550,106922.13,9388.56,216332.7077,269154.5436,23633.77517,71902.94,712,28077.38,6229.81,9388.56,43825.56
2021-06-02 00:00:00,19:00:00,2.531406956,529613.8755,87968.44,78360,111640.32,9608.44,222683.9209,282607.0826,24322.87185,74852.88,883,29409.47,6494.97,9608.44,45443.41
2021-06-02 00:00:00,20:00:00,2.533778146,554641.9077,91167.69,81360,117923.78,9807.69,230998.7005,298792.6966,24850.51058,79137.56,1087,30888.22,6811,9807.69,48249.34
2021-06-02 00:00:00,21:00:00,2.538745735,581118.5433,95036.25,85010,123837.36,10026.25,241272.8744,314391.5695,25454.09943,83193.08,1295,32242.06,7107.22,10026.25,50951.02
2021-06-02 00:00:00,22:00:00,2.549904696,601957.608,95820.75,85580,130009.13,10240.75,244333.7804,331510.8911,26112.93651,87099.69,1505,34057.31,7347.13,10240.75,53042.38
2021-06-02 00:00:00,23:00:00,2.54861839,624776.162,99520,89070,135173.08,10450,253638.5022,344504.5976,26633.06218,90317.86,1703,35554.47,7597.75,10450,54763.39
2021-06-02 00:00:00,23:59:00,2.546489388,650523.7854,105109.31,94140,139380.44,10969.31,267659.7425,354930.8114,27933.23151,92701.72,1906,36931.38,7841.34,10969.31,55770.34
2021-06-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03 00:00:00,01:00:00,2.801750133,24167.5044,2656.5,2430,5742.86,226.5,7442.849228,16090.05877,634.5964051,4217.42,163,1060.53,301.91,226.5,3156.89
2021-06-03 00:00:00,02:00:00,2.785203455,50279.41189,6893.31,6330,10595.71,563.31,19199.27083,29511.2081,1568.932958,7353.36,375,2261.19,606.16,563.31,5092.17
2021-06-03 00:00:00,03:00:00,2.707623248,77234.73655,11320.94,10540,16423.04,780.94,30652.84034,44467.40491,2114.4913,11391.91,568,3603.63,859.5,780.94,7788.28
2021-06-03 00:00:00,04:00:00,2.696966881,101399.4281,13929.31,12800,22538.96,1129.31,37566.88774,60786.82864,3045.711668,15471.3,746,5213.78,1107.88,1129.31,10257.52
2021-06-03 00:00:00,05:00:00,2.636594587,131902.2621,18354.63,16260,29578.25,2094.63,48393.71811,77985.85385,5522.69012,20249.31,993,6970.16,1365.78,2094.63,13279.15
2021-06-03 00:00:00,06:00:00,2.604631295,160909.1726,23496.5,20840,35625.1,2656.5,61199.71923,92790.25036,6919.203036,24443.16,1186,8346.44,1649.5,2656.5,16096.72
2021-06-03 00:00:00,07:00:00,2.623882381,184815.1497,26039.75,23140,41496.26,2899.75,68325.24124,108881.3055,7608.602936,28347.83,1415,9722.59,2010.84,2899.75,18625.24
2021-06-03 00:00:00,08:00:00,2.641955049,209508.5413,30166.13,27040,46008.31,3126.13,79697.55945,121551.8869,8259.094936,31340.5,1659,10599.56,2409.25,3126.13,20740.94
2021-06-03 00:00:00,09:00:00,2.700078914,232703.9521,32550.25,29180,50263.63,3370.25,87888.24367,135715.7675,9099.94096,34290.69,1905,11257.72,2810.22,3370.25,23032.97
2021-06-03 00:00:00,10:00:00,2.752602013,259723.9375,36594.19,32980,54147.41,3614.19,100729.2411,149046.2698,9948.42667,37051.72,2116,11765,3214.69,3614.19,25286.72
2021-06-03 00:00:00,11:00:00,2.768552473,286932.4461,41301.5,37410,58446.88,3891.5,114345.37,161813.2542,10773.82195,40041.5,2341,12590.19,3474.19,3891.5,27451.31
2021-06-03 00:00:00,12:00:00,2.782929585,311923.0206,45493.19,41320,62418.03,4173.19,126604.3444,173704.9823,11613.69391,42668.16,2551,13326.84,3872.03,4173.19,29341.32
2021-06-03 00:00:00,13:00:00,2.79198393,339617.5953,48945.56,44540,68289.12,4405.56,136655.217,190662.1256,12300.25272,46257.81,2869,14902.78,4259.53,4405.56,31355.03
2021-06-03 00:00:00,14:00:00,2.79402427,367890.6006,54504,49850,72512.51,4654,152285.4988,202601.7128,13003.38895,48193.63,3085,16645.69,4588.19,4654,31547.94
2021-06-03 00:00:00,15:00:00,2.766049249,399157.4199,59764.5,54730,79506.97,5034.5,165311.5503,219920.1946,13925.67494,52617.56,3275,18738.97,4875.44,5034.5,33878.59
2021-06-03 00:00:00,16:00:00,2.748223397,424645.5032,64665.81,59400,84584.75,5265.81,177716.092,232457.7889,14471.62224,55570.34,3421,20392.97,5200.44,5265.81,35177.37
2021-06-03 00:00:00,17:00:00,2.732824946,448454.9612,67673,62130,90883.41,5543,184938.4626,248368.45,15148.04867,59751.06,3552,22102.69,5477.66,5543,37648.37
2021-06-03 00:00:00,18:00:00,2.701581801,473273.2578,71784.69,65500,97114.38,6284.69,193932.2121,262362.4416,16978.60413,63669.44,3681,23919.41,5844.53,6284.69,39750.03
2021-06-03 00:00:00,19:00:00,2.672053205,504244.6567,78819.75,71610,102681.06,7209.75,210610.5656,274369.2555,19264.83559,67135.94,3796,25578.31,6170.81,7209.75,41557.63
2021-06-03 00:00:00,20:00:00,2.653747137,526244.3733,82458.94,74560,107944.5,7898.94,218825.176,286457.4079,20961.78941,70139.84,3882,27428.91,6493.75,7898.94,42710.93
2021-06-03 00:00:00,21:00:00,2.655157448,552925.8648,86076.69,77880,113972.6,8196.69,228547.1645,302615.1977,21763.5025,73995.38,4014,29148.75,6814.47,8196.69,44846.63
2021-06-03 00:00:00,22:00:00,2.646993248,576281.691,92305,83820,116921.81,8485,244330.7117,309491.2416,22459.73771,75710.31,4146,30017.28,7048.22,8485,45693.03
2021-06-03 00:00:00,23:00:00,2.662948481,599256.6114,95991.56,87150,120201.88,8841.56,255620.5789,320091.4137,23544.61877,77923.19,4337,30839.03,7102.66,8841.56,47084.16
2021-06-03 00:00:00,23:59:00,2.665496585,622225.4463,99689.69,90540,124597.59,9149.69,265722.5282,332114.4506,24388.46745,80584.94,4526,32008.31,7478.34,9149.69,48576.63
2021-06-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04 00:00:00,01:00:00,2.394851282,27955.72168,6174.69,5950,5273.88,224.69,14787.46426,12630.15828,538.0991346,3512.38,169,1291.34,301.16,224.69,2221.04
2021-06-04 00:00:00,02:00:00,2.548537806,49269.25034,8269.88,7820,10612.6,449.88,21076.10183,27046.61232,1146.536188,6950.72,309,2679.66,673.22,449.88,4271.06
2021-06-04 00:00:00,03:00:00,2.500896532,75461.97694,13831.19,13170,15681.59,661.19,34590.37511,39218.03405,1653.567778,10321.59,468,3990.09,901.91,661.19,6331.5
2021-06-04 00:00:00,04:00:00,2.524570478,103021.435,17464.19,15870,21749.13,1594.19,44089.57849,54907.21151,4024.64501,14649.56,584,5388.16,1127.41,1594.19,9261.4
2021-06-04 00:00:00,05:00:00,2.497285247,130026.8003,22461.44,19840,26984.38,2621.44,56092.62274,67387.69407,6546.483438,18227.13,724,6680.53,1352.72,2621.44,11546.6
2021-06-04 00:00:00,06:00:00,2.491030076,157091.1571,28179.44,25280,31983.85,2899.44,70195.83256,79672.73229,7222.592243,21929.47,850,7726.19,1478.19,2899.44,14203.28
2021-06-04 00:00:00,07:00:00,2.506010729,184482.4357,32458.38,28350,37049.22,4108.38,81341.04853,92845.74283,10295.64436,25364.69,989,9082.84,1612.69,4108.38,16281.85
2021-06-04 00:00:00,08:00:00,2.52581466,209778.9602,36426.13,32080,42281.72,4346.13,92005.65315,106795.7882,10977.51887,29105.69,1071,10373.5,1731.53,4346.13,18732.19
2021-06-04 00:00:00,09:00:00,2.510915249,233255.2384,41678,37130,46670.5,4548,104649.9257,117185.6701,11419.64255,32534.81,1110,11175.13,1850.56,4548,21359.68
2021-06-04 00:00:00,10:00:00,2.532645986,258707.3308,45697.25,40940,51694.53,4757.25,115734.9568,130923.9439,12048.43012,35792.81,1169,12767.19,1965.53,4757.25,23025.62
2021-06-04 00:00:00,11:00:00,2.522659426,284282.9306,49947.25,44720,57517.26,5227.25,125999.901,145096.4581,13186.57148,39897.91,1219,14320.72,2079.63,5227.25,25577.19
2021-06-04 00:00:00,12:00:00,2.498033164,304966.7084,54306.88,48770,62238.97,5536.88,135660.3873,155475.0112,13831.30987,43150.41,1226,15661.34,2201.22,5536.88,27489.07
2021-06-04 00:00:00,13:00:00,2.484650802,329168.7993,59211.75,53220,67277.41,5991.75,147120.5221,167160.8707,14887.40644,46774.94,1226,16960.5,2315.97,5991.75,29814.44
2021-06-04 00:00:00,14:00:00,2.475169928,354589.6757,64058.19,57470,72612.34,6588.19,158554.9056,179727.8804,16306.88977,50691.22,1226,18263.31,2431.81,6588.19,32427.91
2021-06-04 00:00:00,15:00:00,2.429167387,373960.8456,69886.19,62530,76703.72,7356.19,169765.2536,186326.1751,17869.41684,53380.53,1226,19554.63,2542.56,7356.19,33825.9
2021-06-04 00:00:00,16:00:00,2.409356228,393940.3204,73559.88,65990,82374.63,7569.88,177231.955,198469.8278,18238.53753,57457.47,1226,21035.72,2655.44,7569.88,36421.75
2021-06-04 00:00:00,17:00:00,2.408892612,410325.6607,74624.63,66860,87948.62,7764.63,179762.7199,211858.7809,18704.15984,61320.28,1226,22641.25,2761.09,7764.63,38679.03
2021-06-04 00:00:00,18:00:00,2.401111647,429448.7827,76922.81,68950,93958.53,7972.81,184700.255,225604.9207,19143.60695,65302.41,1227,24564.59,2864.53,7972.81,40737.82
2021-06-04 00:00:00,19:00:00,2.401718544,450679.3386,80836.69,72560,98535.31,8276.69,194146.9774,236654.0813,19878.27986,68256.78,1227,26078.31,2973.22,8276.69,42178.47
2021-06-04 00:00:00,20:00:00,2.393587322,467168.4535,83196.81,74560,103341.4,8636.81,199138.8297,247356.6649,20672.95892,71710.31,1227,27316.81,3087.28,8636.81,44393.5
2021-06-04 00:00:00,21:00:00,2.373264472,492561.8567,89598.5,80460,108809.13,9138.5,212640.9368,258232.8425,21688.07738,75596.63,1227,28784.69,3200.81,9138.5,46811.94
2021-06-04 00:00:00,22:00:00,2.341872185,519103.3229,97421.31,87360,114179.06,10061.31,228148.2561,267392.7647,23562.30203,79529.78,1227,30112.81,3309.47,10061.31,49416.97
2021-06-04 00:00:00,23:00:00,2.335969695,537900.9384,101150.19,90870,118838.42,10280.19,236283.7784,277602.9477,24014.21229,82853.66,1227,31324.63,3433.13,10280.19,51529.03
2021-06-04 00:00:00,23:59:00,2.323044326,561642.5662,107697.94,97040,123414.18,10657.94,250187.0885,286696.6106,24758.86705,86151.5,1227,32493.09,3542.59,10657.94,53658.41
2021-06-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05 00:00:00,01:00:00,1.984849876,25596.82249,7727.06,7540,4981.98,187.06,15337.05408,9888.482386,371.2860178,3573.66,0,1294.41,113.91,187.06,2279.25
2021-06-05 00:00:00,02:00:00,2.043944182,44740.40519,11700.88,11300,9787.49,400.88,23915.9456,20005.08324,819.3763437,7064.81,1,2504.09,217.59,400.88,4560.72
2021-06-05 00:00:00,03:00:00,2.030417555,68828.2313,18560.5,17440,14217.56,1120.5,37685.56502,28867.58341,2275.08287,10119.38,1,3765.34,331.84,1120.5,6354.04
2021-06-05 00:00:00,04:00:00,1.98665345,94905.91194,25268.81,22920,20154.13,2348.81,50200.36856,40039.27189,4666.271489,14438.03,1,5270.38,444.72,2348.81,9167.65
2021-06-05 00:00:00,05:00:00,1.995095808,119067.6769,31369.5,28640,25581.18,2729.5,62585.15794,51036.90497,5445.614007,18520.06,1,6492.03,568.09,2729.5,12028.03
2021-06-05 00:00:00,06:00:00,2.02326268,146342.2862,38277.69,35170,30944.47,3107.69,77445.82166,62608.79131,6287.673198,22543.13,1,7712.84,687.5,3107.69,14830.29
2021-06-05 00:00:00,07:00:00,2.014708473,170333.2257,44903.13,41070,35808.59,3833.13,90466.71649,72143.86969,7722.63949,26279.84,2,8723.56,803.19,3833.13,17556.28
2021-06-05 00:00:00,08:00:00,2.030281527,194440.7318,51553.44,47030,39693.45,4523.44,104667.9969,80588.87828,9183.856671,29402.66,5,9367.88,917.91,4523.44,20034.78
2021-06-05 00:00:00,09:00:00,2.029110366,221108.4027,58516.81,52960,44894.53,5556.81,118737.0657,91095.95618,11275.38077,33224.53,5,10631.94,1033.06,5556.81,22592.59
2021-06-05 00:00:00,10:00:00,2.009706749,240007.9222,61385.69,54440,51092.97,6945.69,123367.2355,102681.8866,13958.80007,37557.41,6,12386.78,1142.78,6945.69,25170.63
2021-06-05 00:00:00,11:00:00,2.005226727,254025.5908,62352.19,55060,57037.35,7292.19,125030.2779,114372.8187,14622.49429,41704.03,7,14072.94,1253.38,7292.19,27631.09
2021-06-05 00:00:00,12:00:00,2.009459943,279318.2678,68471.5,60960,63018.66,7511.5,137590.7365,126633.4729,15094.05836,45772.38,7,15870.25,1369.03,7511.5,29902.13
2021-06-05 00:00:00,13:00:00,2.008534548,296655.1497,70471.75,62750,69503.81,7721.75,141544.9445,139600.8036,15509.40164,50265.22,8,17753.5,1477.09,7721.75,32511.72
2021-06-05 00:00:00,14:00:00,2.01468379,308068.1591,70660.38,62750,74340.66,7910.38,142358.3221,149772.9226,15936.91436,53688.69,8,19059.88,1584.09,7910.38,34628.81
2021-06-05 00:00:00,15:00:00,2.017137455,320743.3525,70842.63,62750,80073.91,8092.63,142899.3224,161520.083,16323.94708,57778.75,9,20588.38,1697.78,8092.63,37190.37
2021-06-05 00:00:00,16:00:00,2.021095878,341101.2406,75249,66950,85222.44,8299,152085.4437,172242.7222,16773.07469,61594,9,21815.63,1803.81,8299,39778.37
2021-06-05 00:00:00,17:00:00,2.02416299,361776.3032,79760,71260,90468.84,8500,161447.2401,183123.6777,17205.38542,65401.22,10,23146.03,1911.59,8500,42255.19
2021-06-05 00:00:00,18:00:00,2.029579958,374182.4536,79960.44,71260,95703.6,8700.44,162286.1065,194238.1085,17658.23865,69168.03,10,24499.16,2026.41,8700.44,44668.87
2021-06-05 00:00:00,19:00:00,2.030737754,392897.7586,82364.88,73460,102205.62,8904.88,167261.4714,207552.8112,18083.47601,74250.84,11,25801.31,2142.47,8904.88,48449.53
2021-06-05 00:00:00,20:00:00,2.019444745,424377.8113,92345.25,83250,108705.29,9095.25,186486.1298,219524.3266,18367.35482,78914.97,13,27518.88,2258.44,9095.25,51396.09
2021-06-05 00:00:00,21:00:00,2.029433282,445136.2817,95534.38,86230,114501.43,9304.38,193880.6504,232373.0129,18882.61844,83044.81,14,29071.81,2370.81,9304.38,53973
2021-06-05 00:00:00,22:00:00,2.02861297,464273.72,99153.63,89660,120215.38,9493.63,201144.3399,243870.4791,19258.90096,87162.19,15,30555.91,2482.28,9493.63,56606.28
2021-06-05 00:00:00,23:00:00,2.046718566,490816.0884,104232.06,94430,125772.22,9802.06,213333.6924,257420.3378,20062.05819,91011.56,238,31925.5,2597.16,9802.06,59086.06
2021-06-05 00:00:00,23:59:00,2.067803415,513402.0689,107907.19,97660,130129.41,10247.19,223130.856,269082.0384,21189.17448,93873.28,301,33248.22,2706.91,10247.19,60625.06
2021-06-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06 00:00:00,01:00:00,2.530765918,22724.22802,3405.31,3120,5288.57,285.31,8618.042489,13384.13271,722.0528241,3797.63,75,1306.47,109.47,285.31,2491.16
2021-06-06 00:00:00,02:00:00,2.435459401,42946.86672,6603.56,6010,10436.87,593.56,16082.70228,25418.57316,1445.591282,7433.59,172,2613.09,218.19,593.56,4820.5
2021-06-06 00:00:00,03:00:00,2.400001092,75191.7462,14402.56,13350,15874.76,1052.56,34566.15972,38099.44133,2526.145149,11383,286,3874.63,331.13,1052.56,7508.37
2021-06-06 00:00:00,04:00:00,2.458374037,97847.44132,17217.44,15930,21296.81,1287.44,42326.90748,52355.52477,3165.00907,15384.25,375,5090.81,446.75,1287.44,10293.44
2021-06-06 00:00:00,05:00:00,2.431434217,123488.8238,21878.25,20380,27411.97,1498.25,53195.52567,66650.40183,3642.896316,19773.78,462,6616.63,559.56,1498.25,13157.15
