DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2022-09-05 00:00:00,10:00:00,30111.1,2486.5,2295.5,589,7577,2152.1,2986,3447,17988.5,12869,3104,328,471,11229,814,312,1977.5,2059.1,31185
2022-09-05 00:00:00,11:00:00,33314.22,2778,2544,671,8312,2332.72,3326,3762,19951,14257,3458,362,523,12455,899,342,2174,2273.22,34490
2022-09-05 00:00:00,12:00:00,36589.28,3049,2778,750,9052,2480.53,3660,4106,22006.5,15738,3790,399,573,13770,981,371,2362.5,2481.78,37868
2022-09-05 00:00:00,13:00:00,39588.25,3314.5,3005.5,834,9718,2524.25,3973,4459,23917,17082,4101,433,621,14952,1061,400,2549,2638.75,40967
2022-09-05 00:00:00,14:00:00,42964.31,3610.5,3220.5,944,10404,2555.31,4312,4806,26163.5,18804,4401,468,668,16511,1140,429,2725.5,2786.31,44439
2022-09-05 00:00:00,15:00:00,45944.37,3848,3390,1042,11069,2582.12,4642,5141,28117.5,20204,4693,505,715,17747,1218,457,2923.5,2909.87,47525
2022-09-05 00:00:00,16:00:00,49137.37,4116,3569,1162,11707,2611.62,4947,5474,30264,21810,4983,543,765,19188,1299,485,3117,3050.37,50813
2022-09-05 00:00:00,17:00:00,52165.37,4361,3723,1287,12308,2644.87,5206,5816,32314.5,23321,5264,579,815,20536,1382,516,3306.5,3181.87,53946
2022-09-05 00:00:00,18:00:00,55190.37,4611,3884,1412,12944,2676.62,5500,6158,34313.5,24771,5552,612,864,21826,1465,547,3493.5,3321.87,57073
2022-09-05 00:00:00,19:00:00,58170.4,4828.5,4030.5,1516,13624,2707.4,5827,6511,36264,26160,5860,648,909,23052,1542,576,3680,3453.9,60162
2022-09-05 00:00:00,20:00:00,61216.37,5027.5,4152.5,1627,14293,2737.62,6152,6855,38305.5,27635,6168,679,952,24363,1618,607,3864.5,3590.37,63315
2022-09-05 00:00:00,21:00:00,64278.49,5246,4298,1735,14955,2763.99,6482,7187,40356,29130,6439,713,990,25683,1688,636,4075,3721.49,66481
2022-09-05 00:00:00,22:00:00,67117.61,5429.5,4461.5,1802,15633,2791.11,6814,7533,42201.5,30434,6708,748,1031,26811,1763,666,4287.5,3853.61,69437
2022-09-05 00:00:00,23:00:00,70193.58,5650.5,4634.5,1888,16280,2821.58,7141,7853,44267.5,31926,6979,783,1080,28141,1848,699,4483.5,3995.58,72624
2022-09-05 00:00:00,23:59:00,72997.58,5858,4792,1978,16909,2850.58,7461,8162,46106.5,33203,7260,819,1124,29257,1923,727,4676.5,4124.08,75527
2022-09-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06 00:00:00,01:00:00,2903.97,198,159,84,665,28.22,319,346,1905.5,1336,281,34,44,1175,76,30,194.5,135.47,3009
2022-09-06 00:00:00,02:00:00,5911.94,426.5,310.5,189,1323,59.94,637,686,3904,2768,556,67,96,2447,160,59,392,258.44,6119
2022-09-06 00:00:00,03:00:00,8834.94,637,464,281,1964,90.19,975,989,5839.5,4160,802,101,146,3678,242,88,577.5,394.44,9146
2022-09-06 00:00:00,04:00:00,11510.91,811.5,603.5,352,2621,122.16,1285,1336,7565.5,5331,1056,131,194,4692,323,118,781.5,512.91,11925
2022-09-06 00:00:00,05:00:00,14423.03,1000,743,437,3294,152.28,1603,1691,9487.5,6681,1318,162,242,5884,403,147,984.5,641.53,14945
2022-09-06 00:00:00,06:00:00,17046.12,1152,884,493,3956,178.87,1928,2028,11176.5,7824,1561,193,280,6869,475,178,1187.5,761.62,17677
2022-09-06 00:00:00,07:00:00,19891.24,1345,1026,580,4640,202.74,2260,2380,13027,9125,1806,226,315,8010,542,207,1396,879.24,20632
2022-09-06 00:00:00,08:00:00,22730.33,1501,1172,637,5328,232.08,2599,2729,14888,10448,2056,260,356,9171,615,236,1594,1013.33,23571
2022-09-06 00:00:00,09:00:00,25757.33,1740.5,1355.5,724,6012,262.33,2936,3076,16857.5,11939,2296,283,399,10512,691,266,1788.5,1147.33,26693
2022-09-06 00:00:00,10:00:00,28368.54,1979.5,1577.5,787,6682,293.29,3264,3418,18431.5,13040,2558,318,440,11451,764,295,1983.5,1275.54,29400
2022-09-06 00:00:00,11:00:00,31052.63,2206,1808,835,7349,325.38,3589,3760,20082,14203,2839,351,482,12454,838,324,2162,1415.63,32179
2022-09-06 00:00:00,12:00:00,33878.75,2442,1987,928,8036,357.25,3928,4108,21861,15477,3108,387,520,13565,909,354,2357,1539.75,35100
2022-09-06 00:00:00,13:00:00,36653.96,2646.5,2137.5,1020,8727,384.96,4268,4459,23615,16710,3405,424,551,14632,971,382,2555,1665.46,37966
2022-09-06 00:00:00,14:00:00,39673.96,2856.5,2302.5,1102,9397,416.21,4600,4797,25620.5,18204,3686,459,590,15964,1041,410,2746.5,1799.96,41084
2022-09-06 00:00:00,15:00:00,42461.02,3055,2450,1190,10062,449.27,4930,5132,27420.5,19501,3955,494,629,17085,1112,439,2936.5,1923.52,43978
2022-09-06 00:00:00,16:00:00,45239.17,3241,2565,1293,10729,479.67,5261,5468,29230,20811,4212,529,661,18220,1177,469,3129,2039.17,46854
2022-09-06 00:00:00,17:00:00,47925.26,3408.5,2690.5,1361,11416,514.51,5599,5817,30952.5,22049,4472,567,698,19285,1241,494,3321.5,2148.26,49643
2022-09-06 00:00:00,18:00:00,50515.32,3563.5,2817.5,1418,12084,549.32,5921,6163,32614.5,23204,4718,602,740,20279,1315,525,3516.5,2253.32,52336
2022-09-06 00:00:00,19:00:00,53557.35,3750.5,2940.5,1513,12746,581.85,6263,6483,34688.5,24746,4977,639,777,21657,1382,552,3716.5,2372.35,55481
2022-09-06 00:00:00,20:00:00,56551.41,3940.5,3076.5,1603,13423,611.41,6596,6827,36691.5,26246,5232,675,810,22994,1446,581,3930.5,2496.41,58587
2022-09-06 00:00:00,21:00:00,59221.35,4133,3222,1694,14082,643.35,6904,7178,38385,27448,5507,713,853,24032,1520,608,4137,2621.35,61375
2022-09-06 00:00:00,22:00:00,62055.26,4290.5,3331.5,1781,14716,675.76,7193,7523,40298.5,28831,5803,746,899,25254,1597,637,4344.5,2750.26,64321
2022-09-06 00:00:00,23:00:00,64850.17,4509.5,3503.5,1867,15395,773.92,7529,7866,42003.5,30062,6084,784,947,26320,1677,666,4551.5,2942.17,67231
2022-09-06 00:00:00,23:59:00,67578.26,4750,3723,1932,16076,910.51,7866,8210,43579.5,31177,6365,821,995,27274,1755,693,4754.5,3172.76,70078
2022-09-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-07 00:00:00,01:00:00,2529.97,234.5,220.5,62,726,180.97,284,355,1384.5,939,264,37,50,774,82,29,205.5,184.97,2647
2022-09-07 00:00:00,02:00:21,4263.03,372.5,288.5,129,1178,297.03,559,472,2442.5,1594,511,61,97,1324,154,50,330.5,270.03,4468
2022-09-07 00:00:00,03:00:00,7864.88,685,576,228,2144,557.88,883,980,4500,3152,788,110,150,2661,246,85,609,535.88,8225
2022-09-07 00:00:00,04:00:00,10758.79,942,759,328,2823,715.04,1213,1280,6268,4463,1074,147,196,3812,323,113,792,725.79,11230
2022-09-07 00:00:00,05:00:00,13520.88,1177,933,412,3401,835.13,1516,1555,8022,5787,1359,181,245,4988,401,139,940,920.88,14098
2022-09-07 00:00:00,06:00:00,16953.61,1491.5,1205.5,509,4155,985.61,1836,1989,10120.5,7357,1642,224,288,6371,478,171,1226.5,1186.61,17658
2022-09-07 00:00:00,07:00:00,20023.07,1774,1422,607,4758,1116.57,2120,2308,12075.5,8838,1939,262,334,7682,555,200,1430.5,1415.57,20835
2022-09-07 00:00:00,08:00:00,23117.7,2035,1637,693,5341,1244.2,2454,2557,14092.5,10348,2243,296,384,9017,635,227,1632.5,1649.2,24034
2022-09-07 00:00:00,09:00:00,25901.56,2317,1859,793,5764,1372.31,2749,2685,15958.5,11728,2526,331,427,10219,709,256,1844.5,1862.06,26928
2022-09-07 00:00:00,10:00:00,28538.88,2593,2068,897,6136,1511.88,2986,2786,17759.5,13087,2770,358,467,11422,778,283,2035.5,2050.38,29686
2022-09-07 00:00:00,11:00:00,31417.33,2869.5,2275.5,1002,6616,1735.08,3264,2848,19704.5,14555,3058,387,507,12737,848,311,2225.5,2227.33,32670
2022-09-07 00:00:00,12:00:00,34225.81,3103,2471,1088,7119,1955.06,3599,2885,21590.5,15900,3366,424,551,13912,923,340,2426.5,2413.31,35593
2022-09-07 00:00:00,13:00:00,37287.6,3326,2609,1206,7621,2181.85,3928,2917,23748,17466,3662,461,591,15313,992,366,2632,2592.6,38770
2022-09-07 00:00:00,14:00:00,40060.35,3520.5,2744.5,1292,8090,2394.1,4173,3007,25693,18853,3945,491,634,16554,1063,392,2803,2756.85,41658
2022-09-07 00:00:00,15:00:00,43233.65,3776,2950,1388,8683,2644.4,4411,3207,27813.5,20366,4230,528,679,17893,1140,422,3022.5,2961.15,44968
2022-09-07 00:00:00,16:00:00,46445.11,4004,3124,1486,9358,2882.11,4689,3455,29923.5,21895,4518,561,720,19258,1215,453,3227.5,3159.61,48310
2022-09-07 00:00:00,17:00:00,49756.93,4246,3292,1595,10065,3104.93,5011,3702,32087.5,23463,4817,597,766,20663,1293,483,3433.5,3358.43,51751
2022-09-07 00:00:00,18:00:00,53154.41,4522.5,3500.5,1701,10737,3299.41,5315,3962,34331.5,25109,5120,635,817,22142,1374,511,3619.5,3563.41,55272
2022-09-07 00:00:00,19:00:00,56705.63,4778.5,3688.5,1801,11365,3448.38,5637,4252,36746,26930,5418,672,869,23800,1458,541,3811,3816.13,58944
2022-09-07 00:00:00,20:00:00,60411.19,5078,3924,1902,12167,3677.44,5964,4592,39129.5,28709,5733,710,921,25410,1540,569,4014.5,4036.69,62784
2022-09-07 00:00:00,21:00:00,62879.32,5244.5,4018.5,1978,12762,3844.82,6277,4780,40782,29874,6057,740,971,26454,1617,594,4084,4090.82,65354
2022-09-07 00:00:00,22:00:00,67867.45,5659.5,4391.5,2090,13777,4137.45,6595,5306,43933,32313,6391,789,1013,28675,1696,627,4421,4497.95,70492
2022-09-07 00:00:00,23:00:00,71553.79,6030.5,4704.5,2186,14597,4373.04,6915,5667,46206,34012,6739,826,1059,30203,1772,654,4639,4720.29,74303
2022-09-07 00:00:00,23:59:00,75124.19,6418,5047,2269,15356,4579.44,7218,6008,48405,35664,7097,863,1103,31677,1848,683,4841,4945.19,77989
2022-09-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08 00:00:00,01:00:00,3707.4,372.5,314.5,92,796,232.65,308,350,2322,1763,368,36,46,1586,75,27,188,216.9,3826
2022-09-08 00:00:00,02:00:00,7338.8,752.5,607.5,208,1600,465.3,626,701,4547.5,3425,728,74,96,3076,155,55,379.5,438.8,7574
2022-09-08 00:00:00,03:00:00,10963.33,1107.5,917.5,292,2413,698.08,954,1050,6779,5099,1066,112,141,4581,230,82,601,663.83,11312
2022-09-08 00:00:00,04:00:00,14586.68,1425,1162,393,3214,926.18,1279,1394,9086,6768,1411,145,185,6090,304,110,866,861.68,15046
2022-09-08 00:00:00,05:00:00,18134.45,1726,1398,495,4056,1165.95,1612,1764,11349.5,8514,1755,185,227,7664,376,138,1009.5,1002.95,18714
2022-09-08 00:00:00,06:00:00,21258.74,1963,1602,567,4865,1386.24,1940,2120,13296,9885,2095,222,272,8870,448,162,1208,1134.74,21945
2022-09-08 00:00:00,07:00:00,24647.7,2274,1839,674,5688,1610.7,2260,2492,15426.5,11426,2427,261,312,10240,518,189,1430.5,1259.2,25444
2022-09-08 00:00:00,08:00:00,27805.15,2476,2055,716,6487,1842.15,2592,2833,17387.5,12787,2769,297,361,11439,598,218,1641.5,1454.65,28700
2022-09-08 00:00:00,09:00:00,31465.93,2869,2377,826,7327,2085.68,2922,3209,19705.5,14538,3127,331,407,13023,674,245,1850.5,1564.43,32469
2022-09-08 00:00:00,10:00:00,34758.83,3130.5,2657.5,869,8139,2335.58,3234,3563,21765.5,16046,3486,368,452,14363,750,273,2038.5,1723.83,35888
2022-09-08 00:00:00,11:00:00,38393.38,3471.5,2929.5,970,8929,2577.13,3539,3906,24138.5,17813,3842,401,499,15957,828,301,2284.5,1854.38,39642
2022-09-08 00:00:00,12:00:00,42019.73,3800,3209,1057,9725,2784.23,3867,4268,26504,19642,4201,439,544,17603,898,323,2471,1990.73,43387
2022-09-08 00:00:00,13:00:00,45912.96,4171.5,3506.5,1165,10537,3017.21,4191,4627,28993,21621,4546,477,589,19407,981,357,2639,2211.46,47413
2022-09-08 00:00:00,14:00:00,49532.15,4495.5,3782.5,1248,11276,3211.65,4514,4943,31329,23457,4887,513,632,21085,1066,396,2792,2431.65,51172
2022-09-08 00:00:00,15:00:00,53544.63,4861,4074,1356,12106,3434.38,4842,5322,33907,25501,5224,552,679,22956,1158,438,3005,2670.63,55330
2022-09-08 00:00:00,16:00:00,57396.86,5184.5,4317.5,1478,12925,3644.86,5181,5689,36386.5,27385,5567,590,724,24669,1251,482,3228.5,2900.86,59318
2022-09-08 00:00:00,17:00:00,61273.24,5463,4561,1563,13717,3849.49,5514,6033,38946.5,29355,5902,626,768,26475,1344,527,3423.5,3146.74,63330
2022-09-08 00:00:00,18:00:00,65166.09,5856.5,4869.5,1682,14556,4077.84,5853,6412,41367.5,31209,6236,664,817,28157,1440,570,3657.5,3386.09,67364
2022-09-08 00:00:00,19:00:00,68945.15,6235,5213,1764,15311,4271.9,6179,6747,43769.5,33087,6558,701,865,29872,1534,612,3860.5,3629.65,71270
2022-09-08 00:00:00,20:00:00,72824.18,6501.5,5447.5,1846,16123,4504.18,6503,7103,46230,1764756,6896,739,907,1761372,1621,653,-1725668,3969.68,75282
2022-09-08 00:00:00,21:00:00,76604.26,6942,5827,1949,16920,4735.26,6831,7442,48657,36821,7242,775,949,33277,1707,694,4317,4085.26,79189
2022-09-08 00:00:00,22:00:00,80820.4,7278.5,6102.5,2048,17800,4989.4,7163,7843,51365.5,38895,7568,812,993,35178,1794,734,4555.5,4376.4,83533
2022-09-08 00:00:00,23:00:00,84604.63,7583.5,6356.5,2136,18591,5221.13,7487,8179,53818.5,40758,7882,849,1034,36877,1877,773,4741.5,4611.63,87443
2022-09-08 00:00:00,23:59:00,88010.98,7877.5,6598.5,2223,19331,5446.98,7793,8484,56000,42342,8199,878,1073,38303,1956,809,4944,4802.48,90965
2022-09-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09 00:00:00,01:00:00,2474.32,170,116,69,622,174.07,328,189,1541.5,1117,332,26,38,983,74,33,10.5,140.82,2572
2022-09-09 00:00:00,02:00:00,7091.94,599.5,500.5,182,1583,466.69,636,677,4457.5,3335,657,65,89,2987,172,77,351.5,451.94,7325
2022-09-09 00:00:00,03:00:00,10357.38,878,772,234,2372,665.13,964,1032,6434.5,4721,983,101,141,4208,263,113,550.5,672.88,10703
2022-09-09 00:00:00,04:00:00,14277,1204,1045,319,3075,890.5,1168,1400,9099.5,6656,1321,137,199,5975,363,152,831.5,898.5,14739
2022-09-09 00:00:00,05:00:00,17961.59,1531.5,1301.5,405,3741,1107.59,1356,1761,11582,8570,1662,170,251,7727,457,191,981,1107.09,18537
2022-09-09 00:00:00,06:00:00,20937.79,1794,1562,443,4362,1341.04,1505,2108,13475,9825,1991,200,294,8822,540,228,1203,1306.79,21626
2022-09-09 00:00:00,07:00:00,24511.21,2096,1824,505,4899,1580.71,1568,2451,15990,11713,2325,228,340,10555,619,259,1402,1526.21,25321
2022-09-09 00:00:00,08:00:00,27545.99,2332.5,2027.5,558,5406,1801.49,1666,2742,18114,13293,2658,246,387,12002,690,281,1531,1693.49,28458
2022-09-09 00:00:00,09:00:00,29989.45,2565.5,2243.5,596,5956,1999.95,1793,3055,19807,14447,2981,267,437,13016,763,301,1686,1660.95,31001
2022-09-09 00:00:00,10:00:00,33774.83,2794.5,2511.5,610,6674,2307.08,1937,3464,22165.5,16178,3308,300,477,14565,833,328,1934.5,2140.83,34926
2022-09-09 00:00:00,11:00:00,36573.49,2969.5,2721.5,623,7319,2543.74,2080,3839,23937,17391,3619,329,522,15615,905,352,2130,2347.99,37847
2022-09-09 00:00:00,12:00:00,38727.24,3120.5,2903.5,636,7934,2763.49,2232,4199,25328.5,18172,3954,350,562,16256,971,374,2351.5,2344.24,40123
2022-09-09 00:00:00,13:00:00,41636.99,3296,3106,648,8462,2970.99,2299,4555,27152,19493,4268,375,607,17410,1044,399,2477,2726.99,43169
2022-09-09 00:00:00,14:00:00,43923.56,3437.5,3267.5,661,8966,3174.81,2350,4906,28660.5,20509,4523,397,658,18262,1121,422,2643.5,2859.56,45588
2022-09-09 00:00:00,15:00:00,46263.24,3549.5,3400.5,671,9493,3402.49,2398,5251,30262.5,21555,4790,415,700,19146,1194,451,2812.5,2958.24,48060
2022-09-09 00:00:00,16:00:00,48612.18,3651.5,3518.5,681,10002,3628.93,2445,5581,31905.5,22650,5054,434,741,20097,1278,491,2977.5,3053.18,50534
2022-09-09 00:00:00,17:00:00,50948.6,3791.5,3684.5,691,10564,3881.1,2492,5950,33427.5,23590,5294,454,789,20887,1371,534,3202.5,3165.6,53002
2022-09-09 00:00:00,18:00:00,53188.76,3916.5,3825.5,699,11074,4114.76,2535,6282,34924,24468,5528,466,836,21636,1457,570,3445,3274.26,55351
2022-09-09 00:00:00,19:00:00,55723.84,4159.5,4094.5,708,11618,4347.09,2578,6658,36561,25640,5759,488,883,22647,1555,618,3620,3385.34,58014
2022-09-09 00:00:00,20:00:00,58130.16,4314.5,4267.5,720,12170,4605.41,2620,7014,38151,26674,5995,508,932,23536,1649,661,3834,3494.66,60538
2022-09-09 00:00:00,21:00:00,60252.11,4453,4409,756,12702,4827.86,2728,7317,39597,27584,6222,533,982,24309,1739,698,4018,3500.11,62759
2022-09-09 00:00:00,22:00:00,62984.06,4624,4599,797,13333,5057.31,2843,7729,41249,28688,6436,577,1025,25228,1831,745,4249,3778.06,65622
2022-09-09 00:00:00,23:00:00,65064.95,4727,4709,830,13913,5292.45,2957,8054,42542,29524,6641,611,1070,25910,1919,786,4412,3882.95,67812
2022-09-09 00:00:00,23:59:00,67498.96,4835.5,4849.5,839,14609,5567.96,3086,8443,44042,30499,6847,641,1113,26716,2010,830,4624,4012.46,70363
2022-09-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10 00:00:00,01:00:00,2206.34,80.5,100.5,9,638,259.84,127,342,1379.5,885,208,29,44,730,89,41,169.5,108.34,2313
2022-09-10 00:00:00,02:00:00,4586.68,192,238,21,1348,495.93,316,719,2820,1798,417,63,87,1478,179,85,376,226.68,4805
2022-09-10 00:00:00,03:00:00,7117.14,321,365,55,2068,752.89,537,1058,4204,2664,627,91,129,2192,263,125,551,524.14,7442
2022-09-10 00:00:00,04:00:00,9857.6,496.5,521.5,114,2834,1034.6,774,1412,5677.5,3577,854,117,172,2949,350,166,752.5,849.6,10288
2022-09-10 00:00:00,05:00:00,12482.12,637,666,158,3614,1308.62,1032,1767,7046,4373,1085,154,215,3580,437,208,958,1185.12,13013
2022-09-10 00:00:00,06:00:00,14840.07,749.5,817.5,196,4364,1583.57,1281,2110,8399,5141,1316,186,265,4192,531,250,1184,1327.57,15481
2022-09-10 00:00:00,07:00:00,17766.73,922,901,293,5201,1854.48,1569,2491,9983.5,6126,1608,225,312,5007,625,294,1365.5,1660.23,18523
2022-09-10 00:00:00,08:00:00,20757.71,1065.5,1023.5,360,6075,2152.21,1885,2867,11769,7267,1920,263,361,5979,718,335,1586,1848.21,21621
2022-09-10 00:00:00,09:00:00,23763.13,1231.5,1148.5,444,6937,2434.63,2211,3231,13544.5,8420,2236,301,412,6964,815,378,1782.5,2050.13,24739
2022-09-10 00:00:00,10:00:00,26639.68,1471,1331,536,7789,2718.18,2533,3585,15180.5,9469,2556,339,463,7839,911,421,1992.5,2199.18,27732
2022-09-10 00:00:00,11:00:00,29684.54,1760,1579,619,8609,2973.54,2823,3967,16909,10637,2868,372,513,8826,1009,466,2211,2406.54,30902
2022-09-10 00:00:00,12:00:00,32819.1,2048.5,1808.5,715,9375,3198.85,3135,4304,18707,11907,3192,407,563,9918,1104,508,2387,2688.6,34160
2022-09-10 00:00:00,13:00:00,35500.96,2315.5,2010.5,783,10165,3446.21,3418,4673,20360,13015,3502,446,612,10850,1198,550,2589,2660.46,36965
2022-09-10 00:00:00,14:00:00,38254.12,2580,2353,868,10837,3675.12,3712,4908,21967,14102,3811,480,662,11797,1290,589,2747,2870.12,39826
2022-09-10 00:00:00,15:00:00,42005.41,2924,2527,988,11816,4011.91,4037,5351,23894.5,15514,4123,518,712,13016,1390,635,2919.5,3370.91,43725
2022-09-10 00:00:00,16:00:00,45024.17,3202.5,2784.5,1059,12625,4300.67,4357,5657,25647.5,16702,4432,556,760,14037,1486,679,3133.5,3549.17,46871
2022-09-10 00:00:00,17:00:00,48454.26,3538,3038,1183,13490,4590.76,4686,6014,27592,18071,4756,595,807,15231,1579,723,3350,3834.26,50434
2022-09-10 00:00:00,18:00:00,51261.86,3798,3225,1282,14238,4796.11,5013,6326,29300.5,19203,5093,628,853,16209,1666,761,3528.5,3925.36,53365
2022-09-10 00:00:00,19:00:00,53952.42,4081.5,3579.5,1355,14928,5012.17,5324,6614,31106.5,20299,5416,662,900,17158,1757,801,3855.5,3836.42,56174
2022-09-10 00:00:00,20:00:00,57512.09,4372,3710,1456,15859,5246.84,5644,7080,32945.5,21711,5737,706,948,18376,1855,847,3945.5,4335.59,59880
2022-09-10 00:00:00,21:00:00,60596.88,4681,3953,1561,16702,5507.88,5960,7450,34694.5,22925,6046,743,993,19423,1945,889,4150.5,4519.38,63099
2022-09-10 00:00:00,22:00:00,63509.7,4952,4219,1626,17524,5748.2,6272,7819,36361.5,24029,6348,779,1038,20361,2035,931,4377.5,4672.2,66138
2022-09-10 00:00:00,23:00:00,66591.43,5258.5,4476.5,1706,18344,5984.68,6586,8188,38186,25309,6652,818,1084,21472,2128,975,4583,4802.93,69349
2022-09-10 00:00:00,23:59:00,69582.37,5549,4739,1776,19116,6217.62,6868,8544,41615.5,28198,6950,850,1128,24198,-282124,-283324,289142.5,3301.87,72457
2022-09-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11 00:00:00,01:00:00,3260.76,335.5,286.5,80,812,227.26,325,359,1989.5,1450,324,35,44,1266,196698,196652,-196396.5,123.76,3381
2022-09-11 00:00:00,02:00:00,6255.7,648.5,584.5,144,1621,461.2,641,720,3721.5,2656,647,66,87,2293,196786,196694,-196188.5,264.7,6495
2022-09-11 00:00:00,03:00:00,9442.79,973,873,223,2424,703.79,949,1077,5639.5,4034,958,101,129,3502,196875,196739,-195982.5,406.29,9797
2022-09-11 00:00:00,04:00:00,12416.79,1250,1154,270,3238,970.79,1254,1428,7368,5231,1272,135,181,4533,196972,196781,-195786,560.79,12887
2022-09-11 00:00:00,05:00:00,15304.03,1470.5,1357.5,323,4082,1237.78,1585,1784,9050.5,6344,1594,172,231,5480,197068,196825,-195578.5,701.03,15887
2022-09-11 00:00:00,06:00:00,17968.7,1630.5,1491.5,374,4897,1491.95,1899,2141,10615,7290,1903,203,277,6266,197157,196866,-195366,826.2,18669
2022-09-11 00:00:00,07:00:00,20890.13,1801.5,1642.5,435,5722,1737.13,2224,2503,12402.5,8438,2227,236,316,7251,197240,196908,-195144.5,964.13,21708
2022-09-11 00:00:00,08:00:00,23422.01,1928,1754,495,6571,2013.01,2550,2862,13817,9223,2549,272,357,7870,197325,196950,-194940,1106.01,24350
2022-09-11 00:00:00,09:00:00,26230.03,2195,1958,594,7397,2288.03,2877,3198,15392,10238,2863,305,398,8723,197411,196993,-194730,1246.03,27265
2022-09-11 00:00:00,10:00:00,28930.76,2470.5,2188.5,685,8215,2545.76,3199,3544,16864,11154,3179,344,441,9471,197500,197036,-194520,1381.26,30079
2022-09-11 00:00:00,11:00:00,31927.5,2763,2441,772,9042,2812,3514,3896,18596.5,12316,3491,381,484,10467,197589,197078,-194312.5,1526,33197
2022-09-11 00:00:00,12:00:00,35052.47,3093,2719,867,9848,3086.97,3810,4243,20440,13602,3810,418,525,11586,197677,197122,-194103,1671.47,36451
2022-09-11 00:00:00,13:00:00,38422.72,3445.5,3013.5,966,10602,3318.97,4097,4586,22557.5,15155,4124,456,566,12971,197767,197165,-193887.5,1817.72,39948
2022-09-11 00:00:00,14:00:00,41535.09,3732,3288,1025,11368,3552.34,4397,4933,24465,16485,4443,492,615,14136,197861,197206,-193666,1970.09,43189
2022-09-11 00:00:00,15:00:00,44870.89,4051,3558,1112,12196,3803.89,4728,5295,26505.5,17926,4770,529,660,15403,197953,197250,-193410.5,2118.39,46666
2022-09-11 00:00:00,16:00:00,48057.76,4365.5,3864.5,1163,13032,4064.51,5068,5653,28381,19221,5109,565,708,16520,198047,197292,-193180,2279.26,49989
2022-09-11 00:00:00,17:00:00,51406.12,4675.5,4148.5,1222,13880,4325.37,5415,6013,30419.5,20681,5444,602,757,17801,198141,197333,-192959.5,2431.12,53467
2022-09-11 00:00:00,18:00:00,54234.9,4962.5,4451.5,1253,14724,4572.4,5762,6374,31970.5,21649,5760,633,809,18608,198238,197375,-192722.5,2577.9,56419
2022-09-11 00:00:00,19:00:00,57383.14,5284,4766,1302,15554,4815.14,6097,6735,33823,22956,6075,671,854,19747,198330,197419,-192516,2722.14,59694
2022-09-11 00:00:00,20:00:00,60577.04,5639,5097,1371,16384,5048.79,6438,7097,35685,24284,6394,709,898,20907,198419,197460,-192313,2869.04,63027
2022-09-11 00:00:00,21:00:00,63993.8,5987,5421,1440,17188,5281.05,6768,7448,37797,25851,6702,739,941,22315,198508,197503,-192096,3021.8,66574
2022-09-11 00:00:00,22:00:00,66979.61,6319.5,5754.5,1486,18018,5518.11,7104,7816,39472.5,27004,7005,777,983,23301,198595,197545,-191886.5,3169.61,69691
2022-09-11 00:00:00,23:00:00,70088.81,6672.5,6133.5,1519,18842,5746.56,7442,8181,41247.5,28265,7306,814,1026,24396,198683,197588,-191684.5,3326.81,72924
2022-09-11 00:00:00,23:59:00,73457.04,7087.5,6478.5,1623,19602,5969.79,7737,8531,43298.5,29814,7593,852,1069,25781,198770,197630,-191483.5,3469.04,76408
